"geoid","geolevel","year","crime_score","infrastructure_score","social_cohesion_score","structural_composition_score","level","value"
"50001960100","tract",2023,103.93,108.16,120.81,72.02,"safety_score",128.12
"50001960200","tract",2023,104.08,107.48,121.03,78.52,"safety_score",123.83
"50001960300","tract",2023,104.08,107.41,105.73,90.06,"safety_score",109.39
"50001960400","tract",2023,104.08,108.42,119.78,72.19,"safety_score",127
"50001960500","tract",2023,104.08,108.08,110.04,89.52,"safety_score",112.53
"50001960600","tract",2023,104.05,107.61,117.09,77.09,"safety_score",123.36
"50001960700","tract",2023,104.08,108.2,108.04,84.9,"safety_score",114.17
"50001960800","tract",2023,NA,NA,NA,NA,"safety_score",NA
"50001960900","tract",2023,104.08,108.51,115.87,79.46,"safety_score",121.64
"50001961000","tract",2023,104.08,107.17,121.27,66.21,"safety_score",131.06
"50003970401","tract",2023,109.92,106.55,112.1,80.31,"safety_score",118.63
"50003970402","tract",2023,109.92,105.87,117.4,76.8,"safety_score",122.38
"50003970500","tract",2023,108.5,104.42,123.6,89.91,"safety_score",117.04
"50003970601","tract",2023,109.21,106.06,120.61,68.19,"safety_score",129.31
"50003970800","tract",2023,109.92,107.49,116.93,65.59,"safety_score",129.48
"50003970900","tract",2023,109.92,106.4,88.36,95.76,"safety_score",99.18
"50003971000","tract",2023,109.92,107.27,106.73,88,"safety_score",111.15
"50003971100","tract",2023,109.92,107.98,116.16,76.38,"safety_score",121.58
"50003971200","tract",2023,109.92,108.05,101.43,95.56,"safety_score",102.91
"50003971300","tract",2023,109.92,107.28,121.51,64.35,"safety_score",132.37
"50003971400","tract",2023,107.93,106.64,123.42,68.23,"safety_score",130.54
"50003971600","tract",2023,109.92,107.91,113.16,87.31,"safety_score",117.16
"50005957000","tract",2023,105.57,108.21,118.56,68.78,"safety_score",129.53
"50005957100","tract",2023,105.58,106.92,112.29,76.47,"safety_score",122.36
"50005957200","tract",2023,105.58,107.36,117.08,86.35,"safety_score",115.26
"50005957300","tract",2023,105.58,107.77,104.65,70.68,"safety_score",122.5
"50005957400","tract",2023,105.58,108.06,95.94,117.18,"safety_score",88.91
"50005957500","tract",2023,105.58,108.08,92.06,100.39,"safety_score",101.71
"50005957600","tract",2023,105.57,107.14,123.53,84.44,"safety_score",120.84
"50005957700","tract",2023,105.57,107.7,115.15,82.05,"safety_score",119.81
"50005957800","tract",2023,105.57,107.74,116.42,77.98,"safety_score",123.33
"50005957900","tract",2023,105.58,107.81,113.03,71.82,"safety_score",125.05
"50007000100","tract",2023,107.13,107.31,105.86,89.51,"safety_score",110.4
"50007000200","tract",2023,107.13,107.79,110.13,97.69,"safety_score",105.91
"50007000300","tract",2023,107.13,107.46,89.74,144.32,"safety_score",68.19
"50007000600","tract",2023,107.13,107.42,95.96,144.41,"safety_score",69.5
"50007000800","tract",2023,107.13,105.37,108.87,101.51,"safety_score",102.95
