"geoid","geolevel","year","crime_score","infrastructure_score","social_cohesion_score","structural_composition_score","level","value"
"16001000101","tract",2023,106.17,97.15,97.99,137.48,"safety_score",68.69
"16001000102","tract",2023,106.17,103.91,86.79,133.77,"safety_score",69.33
"16001000201","tract",2023,106.17,104.32,112.53,107.3,"safety_score",101.56
"16001000202","tract",2023,106.17,106.74,111.8,97.83,"safety_score",110.18
"16001000302","tract",2023,106.17,104.47,109.35,108.57,"safety_score",98.85
"16001000303","tract",2023,106.17,99.82,108.92,135.93,"safety_score",78.21
"16001000305","tract",2023,106.17,103.61,113.29,106.47,"safety_score",104.11
"16001000306","tract",2023,106.17,105.21,119.21,83.58,"safety_score",118.47
"16001000401","tract",2023,106.17,101.77,111.34,133.48,"safety_score",84.39
"16001000402","tract",2023,106.17,104.57,97.19,133.39,"safety_score",76.47
"16001000501","tract",2023,106.17,103.6,114.99,109.64,"safety_score",101.34
"16001000502","tract",2023,106.17,104.49,115.47,98.67,"safety_score",109.49
"16001000601","tract",2023,106.17,102.1,115.46,105.06,"safety_score",101.96
"16001000602","tract",2023,106.17,104.14,114.82,129.94,"safety_score",86.29
"16001000701","tract",2023,106.17,106.43,102.53,124.08,"safety_score",85.23
"16001000703","tract",2023,103.19,102.49,119.12,122.53,"safety_score",101.56
"16001000704","tract",2023,104.68,104.73,117.96,110.37,"safety_score",101.71
"16001000803","tract",2023,106.17,105.42,107.38,92.25,"safety_score",111.04
"16001000805","tract",2023,106.17,104.29,118.54,78.56,"safety_score",121.34
"16001000806","tract",2023,106.17,103.19,100.15,140.9,"safety_score",73.75
"16001000807","tract",2023,106.17,101.12,111.95,126.97,"safety_score",86.44
"16001000808","tract",2023,106.17,102.29,101.55,154.56,"safety_score",64.15
"16001000809","tract",2023,106.17,102.19,109.78,91.86,"safety_score",109.09
"16001000810","tract",2023,106.17,103.33,107.76,116.8,"safety_score",91.49
"16001000901","tract",2023,106.17,100.96,113.13,127.07,"safety_score",89.9
"16001000902","tract",2023,NA,NA,NA,NA,"safety_score",NA
"16001001001","tract",2023,106.17,100.9,123.02,112.24,"safety_score",99.99
"16001001002","tract",2023,106.17,102.81,93.92,186.97,"safety_score",41.74
"16001001003","tract",2023,106.17,104.02,94.8,115.11,"safety_score",88.45
"16001001100","tract",2023,106.17,105.97,101.52,118.56,"safety_score",90.9
"16001001201","tract",2023,106.17,104.39,117.03,90.28,"safety_score",112.13
"16001001203","tract",2023,106.17,104.97,104.47,123.55,"safety_score",88.05
"16001001204","tract",2023,106.17,104.96,97.05,133.24,"safety_score",74.94
"16001001401","tract",2023,106.17,102.05,98.93,124.35,"safety_score",85.87
"16001001402","tract",2023,106.17,103.84,94.05,138.34,"safety_score",72.18
"16001001500","tract",2023,106.17,104.89,112.36,97.74,"safety_score",107.81
"16001001600","tract",2023,106.17,105.52,103.14,98.83,"safety_score",104.19
"16001001701","tract",2023,106.17,99.98,90.87,128.66,"safety_score",79.45
"16001001702","tract",2023,106.17,105.25,104.61,130.95,"safety_score",83.52
"16001001800","tract",2023,106.17,105.31,113.69,106.22,"safety_score",102.01
"16001001900","tract",2023,106.17,106.16,102.03,116.98,"safety_score",92.59
"16001002000","tract",2023,106.17,106.05,73.66,122.53,"safety_score",77.47
"16001002100","tract",2023,105.18,100.83,121.37,82.02,"safety_score",119.36
"16001002223","tract",2023,106.17,106.28,114.75,95.45,"safety_score",113.07
"16001002225","tract",2023,106.17,104.69,116.17,101.19,"safety_score",108.4
"16001002226","tract",2023,106.17,103.53,115.39,92.97,"safety_score",110.82
"16001002227","tract",2023,106.17,102.94,114.49,62.61,"safety_score",129.71
"16001002228","tract",2023,106.17,103.28,109.2,99.6,"safety_score",107.85
"16001002229","tract",2023,106.17,104.71,114.86,101.27,"safety_score",108.81
"16001002230","tract",2023,106.17,104.55,120.65,82.08,"safety_score",121.26
"16001002231","tract",2023,106.17,103.21,108.63,114.35,"safety_score",94.17
"16001002313","tract",2023,106.17,105.36,99.65,100.76,"safety_score",101.04
"16001002314","tract",2023,106.17,106.32,113.68,103.14,"safety_score",105.58
"16001002315","tract",2023,106.17,106.2,109.29,98.66,"safety_score",105.24
"16001002316","tract",2023,106.17,102.15,106.15,96.65,"safety_score",104.75
"16001002317","tract",2023,106.17,102.93,91.79,99.24,"safety_score",100.66
"16001002318","tract",2023,106.17,105.82,105.9,89.37,"safety_score",111.2
"16001002319","tract",2023,106.17,105.1,95.56,131.61,"safety_score",79.5
"16001002412","tract",2023,105.64,106.03,118.04,113.07,"safety_score",99.13
"16001002414","tract",2023,106.17,103.51,113.57,85.82,"safety_score",115.61
"16001002415","tract",2023,106.17,101.98,107.19,89.08,"safety_score",111.08
"16001002416","tract",2023,106.17,106.26,108.94,96.15,"safety_score",108.23
"16001002417","tract",2023,106.17,102.91,116.59,84.24,"safety_score",117.45
"16001002418","tract",2023,106.17,104.49,114.07,87.72,"safety_score",114.51
"16001002419","tract",2023,106.17,104.84,120.09,96.55,"safety_score",111.7
"16001010101","tract",2023,105.18,105.08,114.47,105.09,"safety_score",105.6
"16001010102","tract",2023,106.17,106.69,122.33,95.44,"safety_score",116.42
"16001010224","tract",2023,105.11,105.29,115.05,93.89,"safety_score",112.89
"16001010226","tract",2023,104.16,104.61,121.47,98.71,"safety_score",110.51
"16001010227","tract",2023,104.63,104.23,106.07,112.82,"safety_score",94.42
"16001010228","tract",2023,104.16,105,126.84,132,"safety_score",95.71
"16001010229","tract",2023,105.11,106.37,114.71,113.98,"safety_score",102.72
"16001010230","tract",2023,105.15,106.06,122.48,102.09,"safety_score",114.29
"16001010231","tract",2023,105.11,102.2,106.52,87.78,"safety_score",113.07
"16001010232","tract",2023,105.11,104.56,118.36,99.95,"safety_score",113.61
"16001010233","tract",2023,105.11,103.36,125.46,95.45,"safety_score",113.99
"16001010234","tract",2023,105.64,105.89,92.04,109.44,"safety_score",95.37
"16001010235","tract",2023,105.64,106.03,114.72,99.03,"safety_score",110.06
"16001010236","tract",2023,106.17,103.72,114.25,100.29,"safety_score",107.05
"16001010237","tract",2023,106.17,106.21,112.44,101.82,"safety_score",104.28
"16001010336","tract",2023,105.17,101.61,123.11,114.69,"safety_score",100.07
"16001010337","tract",2023,106.17,106.08,111.91,112.57,"safety_score",98.52
"16001010338","tract",2023,106.17,105.01,122.57,81.17,"safety_score",125.24
"16001010339","tract",2023,106.17,104.59,121.34,110.22,"safety_score",104.52
"16001010340","tract",2023,106.17,105.19,107.67,114.99,"safety_score",94.78
"16001010341","tract",2023,106.17,106.61,121.12,91.72,"safety_score",117.92
"16001010342","tract",2023,106.17,106.43,121.29,85.49,"safety_score",120.76
"16001010343","tract",2023,106.17,104.1,111.05,107.21,"safety_score",103.74
"16001010344","tract",2023,106.17,104.99,108.93,98.14,"safety_score",106.96
"16001010345","tract",2023,106.17,105.95,105.15,126.01,"safety_score",89.08
"16001010346","tract",2023,106.17,97.83,106.71,129.03,"safety_score",82.66
"16001010347","tract",2023,106.17,105,105.72,119.35,"safety_score",90.55
"16001010348","tract",2023,106.17,104.72,95.4,121.14,"safety_score",86.81
"16001010349","tract",2023,105.5,105.1,111.97,107.87,"safety_score",103.68
"16001010350","tract",2023,106.17,103.95,126.12,83.63,"safety_score",120.77
"16001010351","tract",2023,106.17,105.04,109.14,84.38,"safety_score",118.21
"16001010352","tract",2023,106.17,105.83,120.26,87.79,"safety_score",116.19
"16001010353","tract",2023,106.17,106.22,121.83,98.98,"safety_score",111.97
"16001010354","tract",2023,106.17,106.66,110.7,119.72,"safety_score",98.06
"16001010355","tract",2023,106.17,100.04,124.06,104.65,"safety_score",108.97
