"geoid","geolevel","year","crime_score","infrastructure_score","social_cohesion_score","structural_composition_score","level","value"
"06001400100","tract",2023,109.53,96.29,120.53,79.63,"safety_score",120.17
"06001400200","tract",2023,109.96,89.96,111.3,101.73,"safety_score",97.54
"06001400300","tract",2023,109.96,102.38,103.19,110.06,"safety_score",92.92
"06001400400","tract",2023,109.96,100.21,99.07,105.04,"safety_score",91.92
"06001400500","tract",2023,109.96,98.81,105.69,114.48,"safety_score",90.4
"06001400600","tract",2023,109.96,88.6,93.5,116.25,"safety_score",85.65
"06001400700","tract",2023,109.96,100.23,101.98,117.92,"safety_score",84.32
"06001400800","tract",2023,109.96,100.6,86.37,123.02,"safety_score",77.91
"06001400900","tract",2023,109.96,94.65,91.02,118.58,"safety_score",80.65
"06001401000","tract",2023,109.96,103.26,87.87,119.09,"safety_score",80.97
"06001401100","tract",2023,109.96,102.25,86.24,141.05,"safety_score",65.58
"06001401200","tract",2023,109.25,96.18,106.45,122.04,"safety_score",84.88
"06001401300","tract",2023,109.25,100.15,87.45,147.33,"safety_score",59.65
"06001401400","tract",2023,109.96,101.13,86.25,139.61,"safety_score",66.23
"06001401500","tract",2023,109.96,95.04,88.96,121.52,"safety_score",80.24
"06001401600","tract",2023,109.96,93.88,69.37,134.43,"safety_score",65.05
"06001401700","tract",2023,109.96,97.89,93.55,131.05,"safety_score",75.44
"06001401800","tract",2023,109.96,86.97,80.21,114.19,"safety_score",76.3
"06001402200","tract",2023,109.96,92.36,93.82,128.78,"safety_score",76
"06001402400","tract",2023,109.96,94.51,84.29,99.5,"safety_score",88.23
"06001402500","tract",2023,109.96,87.71,73.89,123.14,"safety_score",69.55
"06001402600","tract",2023,109.96,76.89,72.38,122.36,"safety_score",63.82
"06001402700","tract",2023,109.96,89.61,85.9,130.04,"safety_score",69.31
"06001402801","tract",2023,109.96,95.46,72.49,134.19,"safety_score",61.39
"06001402802","tract",2023,109.96,82.7,84.77,146.6,"safety_score",54.8
"06001402900","tract",2023,109.96,90.13,93.63,154.05,"safety_score",54.59
"06001403000","tract",2023,109.96,96.42,71.12,124.38,"safety_score",66.51
