"geoid","geolevel","year","crime_score","infrastructure_score","social_cohesion_score","structural_composition_score","level","value"
"49001100100","tract",2023,107.35,109.52,114.67,83.25,"safety_score",120
"49001100200","tract",2023,103.43,109.51,118.57,80.64,"safety_score",122.23
"49003960100","tract",2023,105.11,109.41,121.62,85.25,"safety_score",121.61
"49003960200","tract",2023,105.86,109.47,107.95,87.37,"safety_score",114.35
"49003960301","tract",2023,105.86,109.43,109.96,108.1,"safety_score",102.96
"49003960302","tract",2023,105.86,109.45,97.69,109.88,"safety_score",95.1
"49003960400","tract",2023,105.86,109.44,115.98,81.32,"safety_score",120.49
"49003960500","tract",2023,105.86,109.44,112.07,95.1,"safety_score",109.76
"49003960601","tract",2023,105.86,109.41,114.81,99.33,"safety_score",108.47
"49003960602","tract",2023,105.86,109.36,119.62,87.61,"safety_score",117.13
"49003960701","tract",2023,105.86,109.44,101.47,112.38,"safety_score",94.96
"49003960702","tract",2023,105.86,109.34,107.32,116.18,"safety_score",94.16
"49003960801","tract",2023,105.86,109.44,120.53,87.84,"safety_score",119.85
"49003960802","tract",2023,105.86,109.44,118.5,82.94,"safety_score",123.16
"49005000101","tract",2023,103.77,109.19,116.47,82.6,"safety_score",119.88
"49005000102","tract",2023,103.77,108.36,126.55,80.81,"safety_score",123.87
"49005000201","tract",2023,103.77,109.16,107.34,94.89,"safety_score",109.01
"49005000202","tract",2023,103.77,109.35,116.43,106.53,"safety_score",106.2
"49005000301","tract",2023,103.77,108.77,123.14,79.02,"safety_score",123.87
"49005000302","tract",2023,103.77,109.25,107.39,99.65,"safety_score",106.14
"49005000401","tract",2023,103.77,109.2,90.22,138.15,"safety_score",73.8
"49005000402","tract",2023,103.77,109.13,126.59,84.35,"safety_score",122.27
"49005000403","tract",2023,103.77,109.25,120.35,92.6,"safety_score",117.82
"49005000501","tract",2023,103.77,109.18,89.45,131.82,"safety_score",77.7
"49005000502","tract",2023,103.77,109.29,99.29,146.63,"safety_score",69.81
"49005000601","tract",2023,103.77,109.02,100.16,171.06,"safety_score",55.45
"49005000602","tract",2023,103.77,109.08,92.96,146.59,"safety_score",69.16
"49005000701","tract",2023,103.77,109.18,115.08,112.27,"safety_score",99.77
"49005000702","tract",2023,NA,NA,NA,NA,"safety_score",NA
"49005000800","tract",2023,103.77,109.19,92.61,151.36,"safety_score",64.11
"49005000900","tract",2023,103.77,109.02,98.44,142.91,"safety_score",74.5
"49005001001","tract",2023,103.77,108.92,105.63,110.42,"safety_score",97.53
"49005001002","tract",2023,103.77,109.18,81.95,135.97,"safety_score",72.25
"49005001101","tract",2023,103.77,109.24,112.86,105.37,"safety_score",103.25
"49005001102","tract",2023,103.77,109.18,116.95,99.06,"safety_score",109.41
"49005001201","tract",2023,103.77,109.23,122.38,84.61,"safety_score",123.6
"49005001202","tract",2023,103.77,109.3,109.23,86.03,"safety_score",116.98
"49005001300","tract",2023,103.77,109.28,124.02,85.56,"safety_score",120.47
"49005001401","tract",2023,103.77,109.21,111.15,94.32,"safety_score",111.46
"49005001402","tract",2023,103.77,109.13,121.42,98.05,"safety_score",115.81
"49005001500","tract",2023,103.77,108.74,126.36,82.84,"safety_score",123.22
"49005980100","tract",2023,103.77,93.52,127.84,88.87,"safety_score",118.53
"49007000100","tract",2023,106.21,109.47,114.23,93.99,"safety_score",111.35
"49007000200","tract",2023,106.21,109.48,117.79,100.8,"safety_score",109.51
