"geoid","geolevel","year","crime_score","infrastructure_score","social_cohesion_score","structural_composition_score","level","value"
"17001000100","tract",2023,108.15,109.47,119.75,91.81,"safety_score",115.94
"17001000201","tract",2023,108.15,109.38,114.35,91.46,"safety_score",112.2
"17001000202","tract",2023,108.15,109.43,107.12,100.8,"safety_score",109.3
"17001000400","tract",2023,108.15,109.45,101.79,115.98,"safety_score",93.03
"17001000500","tract",2023,108.15,109.39,99.37,113.25,"safety_score",93.41
"17001000600","tract",2023,108.15,109.46,105.92,96.14,"safety_score",107.19
"17001000700","tract",2023,108.15,109.25,91.97,141.19,"safety_score",67.47
"17001000800","tract",2023,108.15,109.41,89.37,97.95,"safety_score",97.19
"17001000900","tract",2023,108.15,109.41,100.51,109.4,"safety_score",97.38
"17001001001","tract",2023,108.15,109.44,116.78,94.13,"safety_score",113.2
"17001001002","tract",2023,108.15,109.43,117.93,92.95,"safety_score",113.96
"17001001100","tract",2023,108.15,109.5,111.2,104.3,"safety_score",103.46
"17001010100","tract",2023,108.15,109.47,118.99,85.16,"safety_score",119.62
"17001010200","tract",2023,108.15,109.46,117.75,84.77,"safety_score",118.45
"17001010301","tract",2023,108.15,109.43,116.05,78.96,"safety_score",122.08
"17001010302","tract",2023,108.15,109.43,120.71,71.86,"safety_score",128.45
"17001010400","tract",2023,108.15,109.45,120.93,69.57,"safety_score",129.22
"17001010500","tract",2023,108.15,109.44,110.37,92.86,"safety_score",110.71
"17001010600","tract",2023,108.15,109.48,120.22,87.16,"safety_score",118.12
"17003957600","tract",2023,110.96,109.54,118.06,89.01,"safety_score",116.72
"17003957700","tract",2023,101.89,109.54,114.68,70.73,"safety_score",127.35
"17003957800","tract",2023,101.89,109.54,98.88,90.72,"safety_score",110.89
"17003957900","tract",2023,101.89,109.54,105.34,90.19,"safety_score",106.63
"17005951200","tract",2023,108.45,109.49,117.76,91.28,"safety_score",114.29
"17005951300","tract",2023,109.4,109.52,101.21,117.84,"safety_score",92.58
"17005951400","tract",2023,107.28,109.49,120.86,72.54,"safety_score",126.9
"17005951500","tract",2023,108.71,109.5,116.39,77.5,"safety_score",123.2
"17007010101","tract",2023,93.04,109.47,88.62,86.2,"safety_score",108.59
"17007010102","tract",2023,93.04,109.47,79.79,98.45,"safety_score",95.14
"17007010200","tract",2023,93.04,109.48,81.42,91.14,"safety_score",102.41
"17007010300","tract",2023,93.04,109.48,102.87,94.69,"safety_score",107.88
"17007010400","tract",2023,84.07,109.49,110.18,81.38,"safety_score",121.82
"17007010501","tract",2023,93.04,109.47,119.03,78.14,"safety_score",125.48
"17007010502","tract",2023,93.04,109.47,123.06,73.52,"safety_score",127.61
"17007010601","tract",2023,93.04,109.45,102.61,80.05,"safety_score",117.73
"17007010603","tract",2023,93.04,109.48,117.2,92.66,"safety_score",116.01
"17007010604","tract",2023,93.04,109.48,118.41,91.09,"safety_score",116.68
"17009970400","tract",2023,108.84,109.54,121.66,67.69,"safety_score",130.73
"17009970500","tract",2023,NA,NA,NA,NA,"safety_score",NA
"17011964700","tract",2023,106.25,109.49,116.36,78.54,"safety_score",121.88
"17011964800","tract",2023,106.25,109.49,113.46,83.49,"safety_score",118.63
"17011964900","tract",2023,106.25,109.49,113.02,101.18,"safety_score",107.93
