"geoid","geolevel","year","crime_score","infrastructure_score","social_cohesion_score","structural_composition_score","level","value"
"55001950100","tract",2023,106.57,109.54,123.44,78.82,"safety_score",125.91
"55001950201","tract",2023,107.86,109.54,118.48,77.9,"safety_score",124.44
"55001950203","tract",2023,106.92,109.54,125.34,84.76,"safety_score",122.3
"55001950204","tract",2023,107.11,109.54,110.59,80.82,"safety_score",120.97
"55001950400","tract",2023,107.86,109.54,111.63,95.94,"safety_score",110.43
"55001950501","tract",2023,106.61,109.54,120.17,66,"safety_score",132.06
"55001950502","tract",2023,106.92,109.54,114.59,80.44,"safety_score",121.77
"55001950700","tract",2023,106.92,109.54,120.19,79.28,"safety_score",124.39
"55003940000","tract",2023,98.34,109.5,108.87,74.11,"safety_score",122.54
"55003950300","tract",2023,98.34,109.51,117.16,96.68,"safety_score",109.59
"55003950400","tract",2023,98.34,109.51,98.97,110.79,"safety_score",94.18
"55003950500","tract",2023,98.34,109.51,120.04,73.41,"safety_score",127.58
"55003950600","tract",2023,98.34,109.49,116.81,64.93,"safety_score",131.18
"55003950700","tract",2023,98.34,109.51,119.98,61.66,"safety_score",133.16
"55003950800","tract",2023,98.34,109.52,114.16,94.35,"safety_score",112.11
"55003990000","tract",2023,NA,NA,NA,NA,"safety_score",NA
"55005000100","tract",2023,103.07,107.99,121.27,71.19,"safety_score",128.86
"55005000200","tract",2023,103.21,108.18,107.71,91.1,"safety_score",111.98
"55005000300","tract",2023,104.96,108.22,115.96,82.01,"safety_score",120.12
"55005000400","tract",2023,104.02,108.59,106.52,82.28,"safety_score",115.66
"55005000500","tract",2023,102.13,108.44,108.96,91.2,"safety_score",109.99
"55005000601","tract",2023,102.13,107.12,102.55,100.4,"safety_score",99.89
"55005000602","tract",2023,102.13,107.96,108.79,102.63,"safety_score",103.56
"55005000800","tract",2023,103.55,108.56,115.06,86.24,"safety_score",117.25
"55005000900","tract",2023,102.65,108.39,117.36,70.92,"safety_score",126.93
"55005001001","tract",2023,99.49,106.75,118.47,70.49,"safety_score",128.8
"55005001003","tract",2023,103.55,105.74,115.77,91.56,"safety_score",114.7
"55005001004","tract",2023,97.67,108.11,117.74,86.76,"safety_score",118.45
"55007960100","tract",2023,101.89,109.51,115.47,84.65,"safety_score",117.92
"55007960200","tract",2023,100.74,109.5,120.02,69.69,"safety_score",130.05
"55007960300","tract",2023,98.34,109.52,117.92,79.97,"safety_score",121.84
"55007960401","tract",2023,101.55,109.5,117.13,86.18,"safety_score",118.67
"55007960402","tract",2023,98.34,109.52,120.13,70.21,"safety_score",129.3
"55007960600","tract",2023,101.13,109.51,120.63,78.24,"safety_score",123.99
"55007990000","tract",2023,NA,NA,NA,NA,"safety_score",NA
"55009000100","tract",2023,104.63,106.84,99.19,127.1,"safety_score",85.5
"55009000200","tract",2023,104.63,108.39,101.95,107.04,"safety_score",97.6
"55009000302","tract",2023,104.63,107.74,85.56,124.3,"safety_score",80.59
"55009000303","tract",2023,104.63,106.81,93.27,103.93,"safety_score",96.32
"55009000401","tract",2023,104.63,108.06,70.45,116.42,"safety_score",80.14
