"geoid","geolevel","year","crime_score","infrastructure_score","social_cohesion_score","structural_composition_score","level","value"
"08001007801","tract",2023,59.17,109.09,36.23,149.22,"safety_score",49.55
"08001007802","tract",2023,59.17,109.08,36.86,144.04,"safety_score",52.42
"08001007900","tract",2023,59.17,109.23,66.87,132.45,"safety_score",71.83
"08001008000","tract",2023,59.17,109.21,78.4,122.64,"safety_score",84.99
"08001008100","tract",2023,59.17,108.39,95.87,159.57,"safety_score",58.54
"08001008200","tract",2023,59.17,109.27,64.42,87.09,"safety_score",103.27
"08001008308","tract",2023,59.17,109.22,54.72,119.56,"safety_score",76.88
"08001008309","tract",2023,59.17,109.12,67.64,103.75,"safety_score",96.27
"08001008354","tract",2023,59.17,109.24,82.28,106.17,"safety_score",95.86
"08001008355","tract",2023,59.17,109.15,98.23,78.07,"safety_score",116.97
"08001008401","tract",2023,57.65,109.2,114.97,96.37,"safety_score",112.25
"08001008402","tract",2023,58.67,109.19,109.23,100.17,"safety_score",109.42
"08001008505","tract",2023,59.17,109.27,110.3,84.77,"safety_score",116.13
"08001008506","tract",2023,59.17,109.22,75.61,146.69,"safety_score",61.7
"08001008507","tract",2023,59.17,109.25,110.66,105.7,"safety_score",106.25
"08001008508","tract",2023,59.17,109.2,105.74,103.55,"safety_score",102.4
"08001008524","tract",2023,59.17,109.33,115,96.45,"safety_score",112.49
"08001008526","tract",2023,59.17,109.27,103.11,95.44,"safety_score",105.84
"08001008533","tract",2023,59.17,109.3,92.72,122.19,"safety_score",86.08
"08001008534","tract",2023,59.17,109.1,108.97,83.51,"safety_score",117.46
"08001008535","tract",2023,57.65,109.14,89.79,113.6,"safety_score",93.44
"08001008536","tract",2023,57.65,109.16,111.29,101.17,"safety_score",107.83
"08001008538","tract",2023,59.17,109.39,110.56,104.77,"safety_score",106.94
"08001008540","tract",2023,57.65,109.35,114.71,92.26,"safety_score",114.49
"08001008544","tract",2023,59.17,109.23,110.61,100.72,"safety_score",107.98
"08001008545","tract",2023,59.17,109.25,113.16,98.16,"safety_score",110.67
"08001008546","tract",2023,59.17,109.02,117.16,94.02,"safety_score",114.09
"08001008547","tract",2023,59.17,108.99,105,93.44,"safety_score",107.38
"08001008548","tract",2023,59.17,108.36,108.86,119.39,"safety_score",95.93
"08001008549","tract",2023,59.17,109.12,101.76,106.39,"safety_score",100.31
"08001008550","tract",2023,59.17,109.31,111.78,101.15,"safety_score",109.4
"08001008551","tract",2023,59.17,108.46,120.28,84.74,"safety_score",120.16
"08001008552","tract",2023,57.65,109.15,102.07,129.35,"safety_score",85.07
"08001008553","tract",2023,56.89,109.21,113.43,95.09,"safety_score",112.03
"08001008554","tract",2023,59.17,108.85,111.69,103.45,"safety_score",106.47
"08001008555","tract",2023,59.17,109.24,86.78,158.95,"safety_score",59.92
"08001008556","tract",2023,59.17,109.24,112.99,85.03,"safety_score",117.58
"08001008557","tract",2023,57.14,108,104.76,100.28,"safety_score",105.66
"08001008558","tract",2023,59.17,109.11,113.19,98.75,"safety_score",111.96
"08001008559","tract",2023,59.17,109.34,95.41,99.54,"safety_score",104.56
"08001008560","tract",2023,57.65,108.69,121.65,86.05,"safety_score",119.94
"08001008561","tract",2023,59.17,109.18,119.33,86.72,"safety_score",119.64
"08001008562","tract",2023,56.12,109.23,117.65,88.49,"safety_score",117.88
"08001008563","tract",2023,56.12,109.15,106.01,100.85,"safety_score",111.06
"08001008564","tract",2023,56.12,108.08,90.21,76.14,"safety_score",116.07
"08001008565","tract",2023,56.12,109.28,97.03,95.67,"safety_score",104.56
"08001008603","tract",2023,56.12,108.6,69.28,122.06,"safety_score",79.03
"08001008604","tract",2023,56.12,109.16,99.64,97.02,"safety_score",105.73
"08001008605","tract",2023,56.12,109.08,92.02,95.36,"safety_score",103.19
"08001008606","tract",2023,56.12,109.24,97.89,106.45,"safety_score",96.49
"08001008705","tract",2023,59.17,109.2,80.89,100.91,"safety_score",98.24
"08001008706","tract",2023,59.17,109.16,79.37,103.57,"safety_score",96.86
"08001008709","tract",2023,59.17,109.28,84.17,105.34,"safety_score",93.18
"08001008801","tract",2023,59.17,109.19,82.73,100.02,"safety_score",99.12
"08001008802","tract",2023,59.17,109.1,90.26,99.42,"safety_score",101.83
"08001008901","tract",2023,59.17,108.84,81.04,102.69,"safety_score",95.9
"08001009001","tract",2023,59.17,109.16,83.91,87.8,"safety_score",105.38
"08001009003","tract",2023,59.17,109.11,95.03,104.08,"safety_score",101.29
"08001009004","tract",2023,59.17,109.2,76.97,123.74,"safety_score",79.76
"08001009101","tract",2023,59.17,109.11,98.96,91.15,"safety_score",110.41
"08001009103","tract",2023,59.17,109.13,74.2,100.68,"safety_score",97.72
"08001009104","tract",2023,59.17,109.26,103.21,104.76,"safety_score",107.24
"08001009202","tract",2023,59.17,109.13,92.65,101.14,"safety_score",101.95
"08001009203","tract",2023,59.17,109.17,67.21,172.68,"safety_score",43.4
"08001009204","tract",2023,59.17,109.28,103.94,114.5,"safety_score",95.84
"08001009206","tract",2023,59.17,108.82,99.99,123.34,"safety_score",88.15
"08001009207","tract",2023,59.17,109.16,82.17,100.13,"safety_score",98.17
"08001009304","tract",2023,59.17,109.2,108.37,109.83,"safety_score",98.94
"08001009306","tract",2023,59.17,109.07,101.05,96,"safety_score",106.72
"08001009307","tract",2023,59.17,109.03,86.77,91.28,"safety_score",103.07
"08001009308","tract",2023,59.17,109.12,87.6,103.17,"safety_score",95.38
"08001009309","tract",2023,59.17,109.11,73.56,111.7,"safety_score",85.78
"08001009310","tract",2023,59.17,109.23,84.77,125.44,"safety_score",81.16
"08001009316","tract",2023,59.17,109.28,82.63,96.14,"safety_score",101.3
"08001009318","tract",2023,59.17,109.27,57.48,119.55,"safety_score",72.39
"08001009319","tract",2023,59.17,108.82,85.38,98.97,"safety_score",100.69
"08001009320","tract",2023,59.17,108.89,70.03,141.5,"safety_score",66.05
"08001009321","tract",2023,59.17,109.12,82.42,114.11,"safety_score",88.56
"08001009322","tract",2023,59.17,109.17,78.09,99.09,"safety_score",97.07
"08001009323","tract",2023,59.17,109.02,86.55,124.85,"safety_score",80.61
"08001009325","tract",2023,59.17,109.23,100.66,127.24,"safety_score",84.02
"08001009326","tract",2023,59.17,108.9,105.7,103.22,"safety_score",105.02
"08001009327","tract",2023,59.17,109.15,105.1,91.53,"safety_score",109.42
"08001009401","tract",2023,59.17,109.13,102.54,82.52,"safety_score",116.73
"08001009406","tract",2023,59.17,109.13,105.35,108.91,"safety_score",100.1
"08001009407","tract",2023,59.17,109.19,100.15,108.81,"safety_score",100
"08001009408","tract",2023,59.17,109.16,110.27,103.78,"safety_score",102.38
"08001009409","tract",2023,59.17,109.22,118.51,103.43,"safety_score",107.66
"08001009410","tract",2023,59.17,108.97,119.68,88.31,"safety_score",117.64
"08001009411","tract",2023,59.17,108.91,111.11,114.25,"safety_score",97.27
"08001009501","tract",2023,59.17,108.89,98.81,109.35,"safety_score",95.08
"08001009502","tract",2023,59.17,109.2,107.31,99.28,"safety_score",107.6
"08001009553","tract",2023,59.17,108.99,86.78,109.12,"safety_score",97.14
"08001009603","tract",2023,59.17,109.22,88.97,145.79,"safety_score",71.31
"08001009604","tract",2023,59.17,109.1,99.88,99.9,"safety_score",100.53
"08001009606","tract",2023,59.17,108.95,98,114.15,"safety_score",90.77
"08001009607","tract",2023,59.17,109.11,95.58,123.71,"safety_score",85.57
"08001009608","tract",2023,59.17,108.89,109.93,97.88,"safety_score",108.66
"08001009751","tract",2023,59.17,109.05,101.49,119.65,"safety_score",92.25
"08001009752","tract",2023,59.17,108.92,98.58,97.83,"safety_score",103.03
"08001015000","tract",2023,59.17,108.83,92.26,100.43,"safety_score",101.38
"08001060001","tract",2023,59.17,108.9,91.6,152.4,"safety_score",70.04
"08001060002","tract",2023,59.17,109.13,113.14,100.53,"safety_score",109.74
"08001060100","tract",2023,59.17,109.29,115.12,94.42,"safety_score",113.54
"08001060200","tract",2023,59.17,109.13,86.74,129.87,"safety_score",74.18
"08001061200","tract",2023,59.17,109.09,113.98,107.76,"safety_score",104.36
"08001988700","tract",2023,NA,NA,NA,NA,"safety_score",NA
"08003960000","tract",2023,99.05,109.49,119.54,96.25,"safety_score",113.3
"08003960100","tract",2023,99.19,109.5,105.43,83.72,"safety_score",117.69
"08003960201","tract",2023,101.55,109.5,105.22,122.19,"safety_score",90.65
"08003960202","tract",2023,101.55,109.51,95.24,112.75,"safety_score",91.6
"08003960300","tract",2023,101.55,109.52,94.37,125.67,"safety_score",84.44
"08005004951","tract",2023,94.69,69.54,84.21,158.5,"safety_score",45.63
"08005004952","tract",2023,94.69,87.9,85.93,160.33,"safety_score",48.67
"08005005551","tract",2023,94.69,88.86,80.56,92.8,"safety_score",93.29
"08005005552","tract",2023,94.69,83.87,91.36,99.92,"safety_score",91.41
"08005005553","tract",2023,92.65,94.68,85.25,109.41,"safety_score",88
"08005005611","tract",2023,94.69,96.7,122.23,90.46,"safety_score",117.25
"08005005612","tract",2023,94.69,90.21,110.36,102.95,"safety_score",97.97
"08005005614","tract",2023,94.69,89.69,119.65,79.73,"safety_score",117.15
"08005005619","tract",2023,88.58,96.79,119.43,77.56,"safety_score",119.58
"08005005620","tract",2023,88.58,83.61,95.32,130.05,"safety_score",71.93
"08005005621","tract",2023,88.58,86.03,119.45,87.09,"safety_score",113.48
"08005005622","tract",2023,88.58,89.21,118.55,106.06,"safety_score",99.01
"08005005623","tract",2023,82.04,91.83,115.33,105.6,"safety_score",99.97
"08005005624","tract",2023,82.04,79.79,122.21,87.7,"safety_score",111.49
"08005005625","tract",2023,94.69,95.55,105.6,121.82,"safety_score",86.56
"08005005626","tract",2023,94.69,92.11,104.75,96.28,"safety_score",99.66
"08005005627","tract",2023,94.69,95.33,121.32,79.77,"safety_score",120.84
"08005005628","tract",2023,94.69,98.01,104.9,90.75,"safety_score",108.12
"08005005629","tract",2023,94.69,84.34,119.37,77.65,"safety_score",117.56
"08005005630","tract",2023,94.69,96.4,122.02,83.18,"safety_score",117.41
"08005005631","tract",2023,94.69,88.74,118.7,72.09,"safety_score",122.25
"08005005632","tract",2023,94.69,86.71,118.49,88.65,"safety_score",114.31
"08005005633","tract",2023,82.04,92.88,118.66,91.13,"safety_score",110.28
"08005005634","tract",2023,86.25,87.75,112.34,92.06,"safety_score",107.7
"08005005635","tract",2023,94.69,96.18,122.02,88.97,"safety_score",113.79
"08005005636","tract",2023,94.69,74.31,124.63,72.49,"safety_score",120.23
"08005005701","tract",2023,94.69,76.88,101.84,117.18,"safety_score",81.91
"08005005702","tract",2023,94.69,83.17,98.89,141.74,"safety_score",66.81
"08005005800","tract",2023,94.69,85.48,121.59,107.03,"safety_score",100.72
"08005005951","tract",2023,94.69,95.67,107.39,131.7,"safety_score",78.82
"08005005952","tract",2023,94.69,93.97,87.91,143.92,"safety_score",63.63
"08005006000","tract",2023,94.69,86.69,111.11,106.05,"safety_score",95.33
"08005006100","tract",2023,94.69,89.88,101.1,130.12,"safety_score",76.68
"08005006200","tract",2023,94.69,91.66,106.61,114.14,"safety_score",90.14
"08005006300","tract",2023,94.69,83.34,120.18,93.53,"safety_score",106.66
"08005006400","tract",2023,90.47,88.19,103.79,123.59,"safety_score",83.13
"08005006501","tract",2023,82.04,82.82,91.25,156.82,"safety_score",51.85
"08005006502","tract",2023,82.04,89.6,112.01,112.96,"safety_score",90.71
"08005006601","tract",2023,91.53,98.27,87.73,123.41,"safety_score",77.63
"08005006603","tract",2023,88.36,87.12,117.73,99.83,"safety_score",104.29
"08005006604","tract",2023,88.36,93.9,100.44,109.4,"safety_score",90.76
"08005006704","tract",2023,94.69,94.96,124.06,78.11,"safety_score",122.48
"08005006705","tract",2023,94.69,77.39,127.84,80.47,"safety_score",120.11
"08005006706","tract",2023,82.04,98.04,96.04,104.62,"safety_score",94.32
"08005006707","tract",2023,82.04,96.17,111.39,82.66,"safety_score",114.43
"08005006708","tract",2023,88.36,96.9,117.79,83.67,"safety_score",116.37
"08005006709","tract",2023,82.04,98.66,114.81,99.94,"safety_score",104.61
"08005006711","tract",2023,94.69,94.24,120.41,70.42,"safety_score",124.33
"08005006712","tract",2023,90.47,63.87,109.36,97.63,"safety_score",95.07
