"geoid","geolevel","year","crime_score","infrastructure_score","social_cohesion_score","structural_composition_score","level","value"
"28001","county",2023,101.04,101,80.92,87.15,"safety_score",101.32
"28003","county",2023,98.73,102.62,101.87,106.01,"safety_score",91.27
"28005","county",2023,102.42,104.78,117.64,83.83,"safety_score",119.43
"28007","county",2023,102.19,103.43,91.08,90.24,"safety_score",108.9
"28009","county",2023,103.5,90.27,100.64,85.15,"safety_score",119.73
"28011","county",2023,82.18,103.55,70.68,104.89,"safety_score",83.71
"28013","county",2023,106.28,104.78,100.84,83.11,"safety_score",113.89
"28015","county",2023,103.5,93.57,99.99,73.74,"safety_score",123.67
"28017","county",2023,108.39,104.15,87.74,88.28,"safety_score",108.38
"28019","county",2023,108.39,104.78,113.29,73.4,"safety_score",127.13
"28021","county",2023,85.34,104.78,108.61,63.15,"safety_score",127.96
"28023","county",2023,108.39,104.78,100.86,73.03,"safety_score",123.09
"28025","county",2023,97.63,104.06,87.97,93.46,"safety_score",100.71
"28027","county",2023,105.1,102.22,53.48,123.2,"safety_score",71.25
"28029","county",2023,101.04,100.85,102.33,80.42,"safety_score",113.39
"28031","county",2023,102,104.05,110.19,71.9,"safety_score",126.36
"28033","county",2023,101.34,103.72,94.87,106.95,"safety_score",95.83
"28035","county",2023,90.88,103.01,80.82,135.72,"safety_score",59.84
"28037","county",2023,103.5,90.39,87.7,70.33,"safety_score",127.26
"28039","county",2023,95.16,104.35,108.03,90.79,"safety_score",110.29
"28041","county",2023,102.35,104.78,107.34,96.02,"safety_score",106.7
"28043","county",2023,98.76,103.28,91.12,121.23,"safety_score",81.17
"28045","county",2023,101.25,104.09,105.46,111.15,"safety_score",94.16
"28047","county",2023,99.22,99.84,82.71,133.65,"safety_score",68.16
"28049","county",2023,107.5,100.4,77.35,125.31,"safety_score",74.8
"28051","county",2023,108.39,104.3,76.66,92.58,"safety_score",100.29
"28053","county",2023,103.5,90.23,76.19,102.62,"safety_score",98.02
"28055","county",2023,103.5,4.18,107.6,45.9,"safety_score",149.99
"28057","county",2023,107.53,104.45,115.07,95.04,"safety_score",109.95
"28059","county",2023,104.88,103.33,92.53,111.4,"safety_score",87.45
"28061","county",2023,101.63,104.29,100.85,63.62,"safety_score",129.56
"28063","county",2023,98.79,104.78,61.69,37.37,"safety_score",137.15
"28065","county",2023,103.5,94.93,106.2,78.93,"safety_score",121.18
"28067","county",2023,100.5,103.95,93.94,91.44,"safety_score",103.03
"28069","county",2023,96.01,104.78,81.29,79.36,"safety_score",104.65
"28071","county",2023,103.57,95.44,104.15,127.32,"safety_score",80.91
"28073","county",2023,87.08,102.41,90.83,124.51,"safety_score",75.25
"28075","county",2023,101.04,103.25,76.87,114.06,"safety_score",81.13
