"geoid","geolevel","year","crime_score","infrastructure_score","social_cohesion_score","structural_composition_score","level","value"
"21001","county",2023,107.67,103.38,116.77,103.39,"safety_score",104.19
"21003","county",2023,102.2,104.78,103.72,93.8,"safety_score",104.55
"21005","county",2023,106.39,104.01,104.82,99.56,"safety_score",99.96
"21007","county",2023,93.22,104.78,112.35,93.05,"safety_score",107.37
"21009","county",2023,103.78,103.77,87.87,111.61,"safety_score",87.37
"21011","county",2023,108.39,104.78,105.39,99.64,"safety_score",108.7
"21013","county",2023,102.07,102.44,97.93,101.34,"safety_score",92.03
"21015","county",2023,104.65,103.47,94.94,106.69,"safety_score",89.06
"21017","county",2023,101.94,103.99,101.17,104.7,"safety_score",90.65
"21019","county",2023,101.4,102.79,92.67,112.18,"safety_score",89.52
"21021","county",2023,105.48,101.05,90.36,110.74,"safety_score",89.79
"21023","county",2023,100.27,104.78,95.46,80.71,"safety_score",115.03
"21025","county",2023,101.76,102.8,104.18,89.8,"safety_score",110.85
"21027","county",2023,106.07,87.99,114.13,77.6,"safety_score",124.61
"21029","county",2023,100.73,104.01,101.05,85.75,"safety_score",105.88
"21031","county",2023,107.28,103.92,105.86,104.54,"safety_score",100.29
"21033","county",2023,105.67,104.78,106.66,95.03,"safety_score",106.13
"21035","county",2023,102.24,104.01,97.54,129.95,"safety_score",76.66
"21037","county",2023,104.19,103.67,97.83,112.48,"safety_score",82.05
"21039","county",2023,108.39,104.78,100.41,108.4,"safety_score",98.33
"21041","county",2023,105.23,103.8,69.15,114.46,"safety_score",82.07
"21043","county",2023,107.35,104.78,115.37,79.6,"safety_score",119.27
"21045","county",2023,108.39,103.95,106.43,88.48,"safety_score",114.6
"21047","county",2023,96.97,103.28,81.9,148.64,"safety_score",60
"21049","county",2023,104.12,103.41,98.13,113.97,"safety_score",85.89
"21051","county",2023,108.05,103.06,82.45,93.99,"safety_score",106.27
"21053","county",2023,108.39,103.05,117,91.3,"safety_score",113.81
"21055","county",2023,99.23,104.78,109.91,85.61,"safety_score",117.57
"21057","county",2023,108.39,104.78,105.87,109.15,"safety_score",99.11
"21059","county",2023,99.88,102.61,89.59,114.97,"safety_score",79.73
"21061","county",2023,108.39,104.78,121.22,90.57,"safety_score",119.21
"21063","county",2023,108.39,89.77,103.04,59.95,"safety_score",134.57
"21065","county",2023,108.39,103.27,95.15,88.92,"safety_score",109.66
"21067","county",2023,98.03,100.8,86.63,151.3,"safety_score",52.75
"21069","county",2023,106.13,104.78,99.64,90.48,"safety_score",112.38
"21071","county",2023,107.56,89.92,102.04,92.64,"safety_score",107.71
