"geoid","geolevel","year","crime_score","infrastructure_score","social_cohesion_score","structural_composition_score","level","value"
"48001","county",2023,103.59,103.31,94.1,114.76,"safety_score",91.49
"48003","county",2023,105.05,104.78,94.39,109.33,"safety_score",99.24
"48005","county",2023,99.23,101.62,85.73,131.92,"safety_score",78.33
"48007","county",2023,93.99,103.47,96.47,113.68,"safety_score",88.39
"48009","county",2023,108.39,104.78,118.86,84.44,"safety_score",118.84
"48011","county",2023,108.39,104.78,118.01,93.15,"safety_score",116.17
"48013","county",2023,98.63,103.88,93.64,90.57,"safety_score",105.02
"48015","county",2023,104.59,104.26,97.5,100.16,"safety_score",105.18
"48017","county",2023,105.47,104.78,92.19,69.25,"safety_score",128.28
"48019","county",2023,98.56,104.29,119.13,75.31,"safety_score",122.77
"48021","county",2023,100.99,103.85,101.25,105.59,"safety_score",100.32
"48023","county",2023,104.43,104.78,106.99,133.32,"safety_score",82.45
"48025","county",2023,106.62,92.35,98.8,105.53,"safety_score",100.73
"48027","county",2023,98.52,102.35,80,159.85,"safety_score",47.45
"48029","county",2023,87.69,101.51,75.19,136.67,"safety_score",59.62
"48031","county",2023,106.1,104.78,118.19,100.23,"safety_score",105.34
"48033","county",2023,98.9,-47.58,133.19,119.38,"safety_score",116.62
"48035","county",2023,93.06,104.78,111.87,103.26,"safety_score",103.74
"48037","county",2023,104.75,102.82,92.93,115.1,"safety_score",85.59
"48039","county",2023,102.85,100.74,91.41,107.98,"safety_score",91.98
"48041","county",2023,104.84,103.14,82.02,176.92,"safety_score",35.48
"48043","county",2023,106.94,104.78,102.02,144.1,"safety_score",73.39
"48045","county",2023,108.39,14.71,126.71,91.53,"safety_score",124.74
"48047","county",2023,107.41,103.26,106.47,125.27,"safety_score",85.37
"48049","county",2023,91.22,103.67,93.64,120.83,"safety_score",80.87
"48051","county",2023,101.29,104.2,117.86,86.05,"safety_score",115.05
"48053","county",2023,102.68,96.77,112.5,109.76,"safety_score",100.84
"48055","county",2023,104.61,103.65,91.24,96.13,"safety_score",102.33
"48057","county",2023,95.32,104.25,96.03,87.14,"safety_score",110.77
"48059","county",2023,103.51,104.78,119.65,108.06,"safety_score",103.7
"48061","county",2023,104.78,101.88,55.31,101.39,"safety_score",91.14
"48063","county",2023,98.1,104.78,86.31,100.12,"safety_score",100.52
"48065","county",2023,90.68,104.78,121.1,97.61,"safety_score",107.69
"48067","county",2023,105.03,104.41,99.17,92.12,"safety_score",105.03
"48069","county",2023,105.58,104.78,91.44,111.22,"safety_score",97.07
"48071","county",2023,92.58,104.46,104.84,108.9,"safety_score",99.17
"48073","county",2023,98.21,103.74,81.88,102.6,"safety_score",96.38
"48075","county",2023,95.24,103.6,87.02,121.54,"safety_score",81.39
"48077","county",2023,-87.64,103.76,119.33,93.59,"safety_score",74.5
"48079","county",2023,108.39,104.78,87.33,113.19,"safety_score",96.29
"48081","county",2023,106.32,104.78,114.02,117.69,"safety_score",91.57
"48083","county",2023,103.97,104.78,118.63,121.26,"safety_score",94.84
"48085","county",2023,20.03,100.66,93.44,137.07,"safety_score",48.78
"48087","county",2023,103.37,104.78,66.59,95.92,"safety_score",100.05
"48089","county",2023,106.07,102.98,117.42,78.08,"safety_score",119.67
"48091","county",2023,98.22,102.52,108.69,116.21,"safety_score",88.29
"48093","county",2023,97.45,103.82,111.17,91.13,"safety_score",113.42
"48095","county",2023,104.23,104.78,121.53,92.59,"safety_score",116.35
"48097","county",2023,103.22,103.28,97.63,101.83,"safety_score",98.71
"48099","county",2023,98.69,104.53,96.11,144.84,"safety_score",64.71
"48101","county",2023,103.5,20.18,83.38,83.63,"safety_score",118.43
"48103","county",2023,106.9,104.78,105.57,99.93,"safety_score",111.21
"48105","county",2023,98.86,104.78,113.91,100.68,"safety_score",103.83
"48107","county",2023,105.68,104.78,78.6,104.19,"safety_score",93.77
"48109","county",2023,103.5,54.27,96.49,73.46,"safety_score",129.79
"48111","county",2023,72.62,104.78,93.09,149.92,"safety_score",66.03
"48113","county",2023,72.49,101.02,62.25,142.3,"safety_score",46.6
"48115","county",2023,108.39,104.78,84.96,136.65,"safety_score",77.95
"48117","county",2023,103.19,104.35,79.31,100.6,"safety_score",92.09
"48119","county",2023,100.69,104.78,110.63,104.69,"safety_score",99.38
"48121","county",2023,-5.81,101.53,93.61,135.92,"safety_score",45.16
"48123","county",2023,103.38,103.98,109.03,101.22,"safety_score",105.03
"48125","county",2023,103.5,37.65,113.65,107.91,"safety_score",112.31
"48127","county",2023,101.04,91.83,43.59,113.31,"safety_score",83.32
"48129","county",2023,106.29,104.78,115.27,98.21,"safety_score",106.14
"48131","county",2023,102.1,104.78,80.61,71.76,"safety_score",119.69
"48133","county",2023,102.25,104.04,103.58,119.83,"safety_score",87.22
"48135","county",2023,99.3,100.62,70.41,129.65,"safety_score",71.13
"48137","county",2023,108.39,104.78,113.25,74.73,"safety_score",129.12
