"geoid","geolevel","year","crime_score","infrastructure_score","social_cohesion_score","structural_composition_score","level","value"
"24001","county",2023,101.56,96.7,100.98,93.24,"safety_score",102.75
"24003","county",2023,108.26,102.38,99,109.05,"safety_score",89.77
"24005","county",2023,102.59,101.61,84.89,110.35,"safety_score",79.73
"24009","county",2023,108.24,103.67,117.3,83.71,"safety_score",121.13
"24011","county",2023,106.95,104.22,84.84,96.63,"safety_score",94.21
"24013","county",2023,108.11,103.15,115.24,79.87,"safety_score",114.35
"24015","county",2023,103.73,103.46,99.66,90.29,"safety_score",97.33
"24017","county",2023,100.11,103.41,100.23,100.32,"safety_score",96.49
"24019","county",2023,105.44,103.8,97.01,97.86,"safety_score",100.4
"24021","county",2023,107.97,103.36,97.79,103.99,"safety_score",93.14
"24023","county",2023,106.95,90.16,113.11,72.74,"safety_score",128.83
"24025","county",2023,105.23,101.72,104.72,95.46,"safety_score",98.95
"24027","county",2023,105.7,102.6,93.16,109.84,"safety_score",84.13
"24029","county",2023,108.39,102.99,100.67,101.92,"safety_score",99.29
"24031","county",2023,101.72,102.45,78.19,118.02,"safety_score",70.5
"24033","county",2023,99.65,103.22,62.52,119.45,"safety_score",66.84
"24035","county",2023,103.81,104,110.77,90.76,"safety_score",109.6
"24037","county",2023,103.35,104.06,96.92,110.38,"safety_score",86.78
"24039","county",2023,105.06,104.46,86.02,101.84,"safety_score",94.25
"24041","county",2023,101.48,100.4,101.8,102.74,"safety_score",97.23
"24043","county",2023,101.76,96.67,89.22,114.12,"safety_score",82.07
"24045","county",2023,107.66,103.07,83.16,129.37,"safety_score",70.67
"24047","county",2023,108.26,103.03,104.31,93.34,"safety_score",108.14
"24510","county",2023,77.96,102.88,76.4,138.34,"safety_score",53.93
"24001","county",2023,101.56,96.7,100.98,93.24,"safety_rnk",50.3736
"24003","county",2023,108.26,102.38,99,109.05,"safety_rnk",25.5915
"24005","county",2023,102.59,101.61,84.89,110.35,"safety_rnk",14.259
"24009","county",2023,108.24,103.67,117.3,83.71,"safety_rnk",88.8543
"24011","county",2023,106.95,104.22,84.84,96.63,"safety_rnk",32.721
"24013","county",2023,108.11,103.15,115.24,79.87,"safety_rnk",77.0237
"24015","county",2023,103.73,103.46,99.66,90.29,"safety_rnk",38.2628
"24017","county",2023,100.11,103.41,100.23,100.32,"safety_rnk",36.675
"24019","county",2023,105.44,103.8,97.01,97.86,"safety_rnk",45.1121
"24021","county",2023,107.97,103.36,97.79,103.99,"safety_rnk",30.8531
"24023","county",2023,106.95,90.16,113.11,72.74,"safety_rnk",96.2017
"24025","county",2023,105.23,101.72,104.72,95.46,"safety_rnk",41.6252
"24027","county",2023,105.7,102.6,93.16,109.84,"safety_rnk",18.7422
"24029","county",2023,108.39,102.99,100.67,101.92,"safety_rnk",42.5903
"24031","county",2023,101.72,102.45,78.19,118.02,"safety_rnk",8.0635
"24033","county",2023,99.65,103.22,62.52,119.45,"safety_rnk",6.2267
"24035","county",2023,103.81,104,110.77,90.76,"safety_rnk",67.2167
"24037","county",2023,103.35,104.06,96.92,110.38,"safety_rnk",21.4819
"24039","county",2023,105.06,104.46,86.02,101.84,"safety_rnk",32.8144
"24041","county",2023,101.48,100.4,101.8,102.74,"safety_rnk",38.1071
"24043","county",2023,101.76,96.67,89.22,114.12,"safety_rnk",16.5318
"24045","county",2023,107.66,103.07,83.16,129.37,"safety_rnk",8.0946
"24047","county",2023,108.26,103.03,104.31,93.34,"safety_rnk",63.2939
"24510","county",2023,77.96,102.88,76.4,138.34,"safety_rnk",2.3039
"24001","county",2023,101.56,96.7,100.98,93.24,"safety_state_rnk",78.2609
"24003","county",2023,108.26,102.38,99,109.05,"safety_state_rnk",34.7826
"24005","county",2023,102.59,101.61,84.89,110.35,"safety_state_rnk",17.3913
"24009","county",2023,108.24,103.67,117.3,83.71,"safety_state_rnk",95.6522
"24011","county",2023,106.95,104.22,84.84,96.63,"safety_state_rnk",43.4783
"24013","county",2023,108.11,103.15,115.24,79.87,"safety_state_rnk",91.3043
"24015","county",2023,103.73,103.46,99.66,90.29,"safety_state_rnk",60.8696
"24017","county",2023,100.11,103.41,100.23,100.32,"safety_state_rnk",52.1739
"24019","county",2023,105.44,103.8,97.01,97.86,"safety_state_rnk",73.913
"24021","county",2023,107.97,103.36,97.79,103.99,"safety_state_rnk",39.1304
"24023","county",2023,106.95,90.16,113.11,72.74,"safety_state_rnk",100
"24025","county",2023,105.23,101.72,104.72,95.46,"safety_state_rnk",65.2174
"24027","county",2023,105.7,102.6,93.16,109.84,"safety_state_rnk",26.087
"24029","county",2023,108.39,102.99,100.67,101.92,"safety_state_rnk",69.5652
"24031","county",2023,101.72,102.45,78.19,118.02,"safety_state_rnk",8.6957
"24033","county",2023,99.65,103.22,62.52,119.45,"safety_state_rnk",4.3478
"24035","county",2023,103.81,104,110.77,90.76,"safety_state_rnk",86.9565
"24037","county",2023,103.35,104.06,96.92,110.38,"safety_state_rnk",30.4348
"24039","county",2023,105.06,104.46,86.02,101.84,"safety_state_rnk",47.8261
"24041","county",2023,101.48,100.4,101.8,102.74,"safety_state_rnk",56.5217
"24043","county",2023,101.76,96.67,89.22,114.12,"safety_state_rnk",21.7391
"24045","county",2023,107.66,103.07,83.16,129.37,"safety_state_rnk",13.0435
"24047","county",2023,108.26,103.03,104.31,93.34,"safety_state_rnk",82.6087
"24510","county",2023,77.96,102.88,76.4,138.34,"safety_state_rnk",0
