"geoid","geolevel","year","crime_score","infrastructure_score","social_cohesion_score","structural_composition_score","level","value"
"15001","zcta",2019,110.09,103.09,103.45,96.5,"safety_score",104.68
"15003","zcta",2019,108.31,100.81,93.86,114.47,"safety_score",87.07
"15004","zcta",2019,110.59,78.22,111.5,91.35,"safety_score",110.8
"15005","zcta",2019,108.31,100.31,112.71,86.12,"safety_score",114.14
"15006","zcta",2019,106.53,-14.88,123.5,81.73,"safety_score",123.56
"15007","zcta",2019,106.53,23.04,123.5,72.56,"safety_score",129.19
"15009","zcta",2019,110.09,102.94,102.6,96.3,"safety_score",102.95
"15010","zcta",2019,110.09,103.07,102.86,103.38,"safety_score",98.71
"15012","zcta",2019,109.95,102.32,110.31,89.87,"safety_score",111.35
"15014","zcta",2019,106.53,87.07,102.97,111.84,"safety_score",93.59
"15015","zcta",2019,106.53,62.45,113.71,78.07,"safety_score",120.6
"15017","zcta",2019,108.56,101.27,100.58,109.02,"safety_score",93.2
"15018","zcta",2019,106.53,46.07,115.05,91.39,"safety_score",112.63
"15019","zcta",2019,110.59,94.41,113.48,113.12,"safety_score",98.26
"15020","zcta",2019,106.53,-199.59,123.5,81.02,"safety_score",124.12
"15021","zcta",2019,110.59,101.43,109.41,81.83,"safety_score",116.34
"15022","zcta",2019,110.59,101.92,100.49,95.86,"safety_score",103.29
"15024","zcta",2019,106.53,97.45,114.19,91.65,"safety_score",111.2
"15025","zcta",2019,108.56,101.31,106.31,96.65,"safety_score",105.04
"15026","zcta",2019,109.07,96.62,115,87.45,"safety_score",115.18
"15027","zcta",2019,110.09,101.13,108.97,92.29,"safety_score",108.44
"15028","zcta",2019,106.53,-128.09,104.77,70.39,"safety_score",121.38
"15030","zcta",2019,106.53,59.02,103.25,120.81,"safety_score",86.78
"15031","zcta",2019,106.53,0.43,87.85,133.07,"safety_score",73.49
"15033","zcta",2019,110.59,100.48,89.58,122.74,"safety_score",81.49
"15034","zcta",2019,106.53,74.36,88.75,95.97,"safety_score",95.68
"15035","zcta",2019,106.53,77.68,104.43,99.96,"safety_score",100.35
"15037","zcta",2019,106.53,98.48,112.65,76.13,"safety_score",120.97
"15038","zcta",2019,110.59,66.1,123.5,90.09,"safety_score",116.88
"15042","zcta",2019,110.09,102.69,108.87,93.56,"safety_score",109.05
"15043","zcta",2019,110.09,101.03,117.33,70.73,"safety_score",128.76
"15044","zcta",2019,108.76,102.14,114.65,83.62,"safety_score",117.92
"15045","zcta",2019,106.53,91.81,100.43,103.28,"safety_score",97.82
"15046","zcta",2019,106.53,83.94,108.56,89.33,"safety_score",111.6
"15047","zcta",2019,106.53,-363.74,123.5,105.74,"safety_score",109.99
"15049","zcta",2019,106.53,46.33,105.29,95.49,"safety_score",104.82
"15050","zcta",2019,110.09,101.5,116.75,69.44,"safety_score",127.31
