"geoid","geolevel","year","crime_score","infrastructure_score","social_cohesion_score","structural_composition_score","level","value"
"57645","zcta",2019,107.67,103.24,117.96,87.03,"safety_score",117.95
"58001","zcta",2019,NA,NA,NA,NA,"safety_score",NA
"58002","zcta",2019,NA,NA,NA,NA,"safety_score",NA
"58004","zcta",2019,94.74,87.05,122.9,79.58,"safety_score",123.07
"58005","zcta",2019,94.74,98.51,118.82,85.31,"safety_score",117.58
"58006","zcta",2019,94.74,92.4,102.53,96.84,"safety_score",102.33
"58007","zcta",2019,NA,NA,NA,NA,"safety_score",NA
"58008","zcta",2019,92.16,103.24,122.33,97.88,"safety_score",109.63
"58009","zcta",2019,NA,NA,NA,NA,"safety_score",NA
"58011","zcta",2019,94.74,91.5,110.32,76.72,"safety_score",119.44
"58012","zcta",2019,94.74,101.67,109.79,100.8,"safety_score",101.48
"58013","zcta",2019,106.05,103.24,123.5,90.23,"safety_score",116.3
"58015","zcta",2019,92.16,103.24,110.16,107.71,"safety_score",99.29
"58016","zcta",2019,108.22,103.24,123.5,84.92,"safety_score",120.3
"58017","zcta",2019,106.05,103.24,121.06,88.79,"safety_score",116.41
"58018","zcta",2019,92.16,103.24,116.83,92.17,"safety_score",111.8
"58021","zcta",2019,94.74,93.96,114.74,101.82,"safety_score",100.93
"58027","zcta",2019,100.96,102.05,110.33,94.08,"safety_score",106.86
"58029","zcta",2019,NA,NA,NA,NA,"safety_score",NA
"58030","zcta",2019,92.16,103.24,114.15,81.77,"safety_score",116.44
"58031","zcta",2019,97.68,98.1,122.49,77.81,"safety_score",123.6
"58032","zcta",2019,106.05,103.24,104.5,101.85,"safety_score",100.01
"58033","zcta",2019,107.54,103.15,116.85,75.94,"safety_score",124.63
"58035","zcta",2019,103.73,96.9,109.44,87.53,"safety_score",112.75
"58036","zcta",2019,94.74,83.43,123.5,82.86,"safety_score",121.46
"58038","zcta",2019,99.82,95.93,119.63,88.79,"safety_score",115.45
"58040","zcta",2019,106.05,103.24,98.47,119.86,"safety_score",85.6
"58041","zcta",2019,92.16,103.24,112.46,85.05,"safety_score",114.51
"58042","zcta",2019,94.74,99.8,123.03,89.82,"safety_score",116.1
"58043","zcta",2019,106.05,103.24,106.65,75.92,"safety_score",120.45
"58045","zcta",2019,104.9,103.24,108.44,107.74,"safety_score",97.86
"58046","zcta",2019,102.3,100.11,118.69,78.04,"safety_score",122.16
"58047","zcta",2019,93.45,102.68,118.65,80.87,"safety_score",120.31
"58048","zcta",2019,99.82,98.3,118.27,90.86,"safety_score",113.58
"58049","zcta",2019,106.56,103.2,121.06,67.68,"safety_score",131.9
"58051","zcta",2019,93.45,101.99,110.84,94.6,"safety_score",106.81
"58052","zcta",2019,98.15,100.48,111.47,101.48,"safety_score",103.04
"58053","zcta",2019,99.1,103.24,115.38,83.19,"safety_score",117.19
"58054","zcta",2019,107.54,103.23,107.44,101.77,"safety_score",102.17
"58056","zcta",2019,106.43,103.24,123.5,59.28,"safety_score",138.66
"58057","zcta",2019,99.85,103.06,102.4,78.84,"safety_score",118.98
"58058","zcta",2019,NA,NA,NA,NA,"safety_score",NA
"58059","zcta",2019,94.74,100.05,109.96,88.16,"safety_score",109.41
"58060","zcta",2019,106.79,103.23,112.62,98.05,"safety_score",106.26
"58061","zcta",2019,92.16,103.24,120.68,87.76,"safety_score",114.13
"58062","zcta",2019,104.07,103.11,120.6,61.77,"safety_score",134.78
"58063","zcta",2019,100.61,103.24,116.39,93.36,"safety_score",111.39
"58064","zcta",2019,102.3,100.24,111.67,112.13,"safety_score",97.66
"58065","zcta",2019,NA,NA,NA,NA,"safety_score",NA
"58067","zcta",2019,106.05,103.24,112,86.09,"safety_score",115.01
"58068","zcta",2019,107.54,103.13,94.1,107.49,"safety_score",94.18
"58069","zcta",2019,NA,NA,NA,NA,"safety_score",NA
"58071","zcta",2019,97.68,98.14,111.75,100.32,"safety_score",103.6
"58072","zcta",2019,100.61,103.24,102.84,113,"safety_score",90.71
"58075","zcta",2019,92.16,103.24,87.54,123.19,"safety_score",76.71
"58076","zcta",2019,NA,NA,NA,NA,"safety_score",NA
"58077","zcta",2019,92.16,103.24,114.14,88.94,"safety_score",112.82
"58078","zcta",2019,94.74,103.11,97.06,122.37,"safety_score",81.72
"58079","zcta",2019,94.74,93.54,112.25,73.64,"safety_score",123.04
"58081","zcta",2019,92.16,103.24,115.9,93.52,"safety_score",109.48
"58102","zcta",2019,94.74,103.08,88.35,140.07,"safety_score",65
"58103","zcta",2019,94.74,103.15,70.77,147.91,"safety_score",52.02
"58104","zcta",2019,94.74,103.13,85.64,137.09,"safety_score",65.28
"58105","zcta",2019,NA,NA,NA,NA,"safety_score",NA
"58201","zcta",2019,98.21,103.24,80.82,131.89,"safety_score",67.62
"58202","zcta",2019,NA,NA,NA,NA,"safety_score",NA
"58203","zcta",2019,98.21,103.23,85.41,148.52,"safety_score",58.27
"58204","zcta",2019,98.21,103.18,101.06,180.05,"safety_score",44.42
"58205","zcta",2019,NA,NA,NA,NA,"safety_score",NA
"58210","zcta",2019,92.93,103.11,115.78,85.11,"safety_score",115.44
"58212","zcta",2019,107.1,101.68,110.12,98.34,"safety_score",104.28
"58214","zcta",2019,98.21,102.76,108.47,91.73,"safety_score",107.81
"58216","zcta",2019,106.44,78.04,123.5,94.02,"safety_score",114.56
"58218","zcta",2019,104.9,103.24,114.48,91.59,"safety_score",109.8
"58219","zcta",2019,NA,NA,NA,NA,"safety_score",NA
"58220","zcta",2019,106.44,101.23,115.54,99.63,"safety_score",106.47
"58222","zcta",2019,106.44,89.12,119.05,80.05,"safety_score",121.67
"58223","zcta",2019,104.9,103.24,123.5,48.14,"safety_score",145.29
"58224","zcta",2019,NA,NA,NA,NA,"safety_score",NA
"58225","zcta",2019,102.81,101.84,110.51,91.47,"safety_score",109.23
"58227","zcta",2019,101.77,100.57,118.08,84.4,"safety_score",117.75
"58228","zcta",2019,98.21,103.07,109.39,113.22,"safety_score",94.97
"58229","zcta",2019,NA,NA,NA,NA,"safety_score",NA
"58230","zcta",2019,111.54,103.24,117.4,100.83,"safety_score",107.63
"58231","zcta",2019,95.57,102.94,112.24,93.3,"safety_score",109.07
"58233","zcta",2019,95.57,102.87,108.29,97.09,"safety_score",104.34
"58235","zcta",2019,98.21,102.9,112.74,84.67,"safety_score",115.16
"58237","zcta",2019,92.93,103.23,100.06,111.42,"safety_score",91.47
"58238","zcta",2019,106.44,82.93,123.5,93.37,"safety_score",115.29
"58239","zcta",2019,NA,NA,NA,NA,"safety_score",NA
"58240","zcta",2019,104.88,103.2,104.01,96.97,"safety_score",104.55
"58241","zcta",2019,106.44,78.04,123.5,84.2,"safety_score",117.96
"58243","zcta",2019,99.68,100.22,105.82,90.58,"safety_score",109.1
"58244","zcta",2019,98.21,101.72,123.5,71.62,"safety_score",129.01
"58249","zcta",2019,105.95,103.24,100.17,97,"safety_score",102.19
"58250","zcta",2019,92.93,103.02,123.5,66.42,"safety_score",130.92
"58251","zcta",2019,98.21,103.16,97.23,104.43,"safety_score",96.15
"58254","zcta",2019,111.54,97.58,107.37,90.1,"safety_score",110.85
"58256","zcta",2019,98.21,103.05,120.5,85.15,"safety_score",118.58
