"geoid","geolevel","year","crime_score","infrastructure_score","social_cohesion_score","structural_composition_score","level","value"
"59001","zcta",2019,100.84,103.24,106.85,91.5,"safety_score",108.88
"59002","zcta",2019,94.09,57.76,113.75,113.4,"safety_score",96.34
"59003","zcta",2019,106.42,103.24,94.03,144.58,"safety_score",67.74
"59006","zcta",2019,94.09,99.29,83.03,115.39,"safety_score",84.44
"59007","zcta",2019,102.51,103.24,113.08,93.1,"safety_score",109.98
"59008","zcta",2019,102.51,103.24,98.7,92.64,"safety_score",107.27
"59010","zcta",2019,90.05,103.24,123.5,105.92,"safety_score",102.89
"59011","zcta",2019,74.42,103.24,109.2,103.95,"safety_score",97.29
"59012","zcta",2019,101.31,103.24,108.75,102.77,"safety_score",101.77
"59013","zcta",2019,102.51,103.24,79.22,111.32,"safety_score",82.17
"59014","zcta",2019,102.51,103.24,114.56,96.76,"safety_score",108.66
"59015","zcta",2019,98.63,99.42,119.18,90.18,"safety_score",112.47
"59016","zcta",2019,100.41,103.24,100.86,92.39,"safety_score",106.37
"59018","zcta",2019,94.62,103.13,111.65,81.49,"safety_score",117.55
"59019","zcta",2019,100.84,103.24,115.12,98.78,"safety_score",108.14
"59020","zcta",2019,NA,NA,NA,NA,"safety_score",NA
"59022","zcta",2019,100.41,103.24,81.26,89.05,"safety_score",101.66
"59024","zcta",2019,97.25,96.74,119.87,117.03,"safety_score",95.97
"59025","zcta",2019,NA,NA,NA,NA,"safety_score",NA
"59026","zcta",2019,102.51,103.24,123.5,77.57,"safety_score",125.09
"59027","zcta",2019,94.62,103.15,117.66,99.58,"safety_score",106.02
"59028","zcta",2019,99.18,103.24,117.31,112.42,"safety_score",99.67
"59029","zcta",2019,102.51,103.24,119.75,113.53,"safety_score",100.2
"59030","zcta",2019,94.62,103.2,101.66,123.09,"safety_score",83.63
"59031","zcta",2019,100.41,103.24,89.89,73.05,"safety_score",115.94
"59032","zcta",2019,76.25,103.24,114.92,73.93,"safety_score",118.96
"59033","zcta",2019,74.42,103.24,112.1,103.93,"safety_score",100.91
"59034","zcta",2019,100.41,103.24,93.24,109.77,"safety_score",89.96
"59035","zcta",2019,100.41,103.24,109.75,91.69,"safety_score",112
"59036","zcta",2019,111.54,103.24,93.88,97.04,"safety_score",100.55
"59037","zcta",2019,94.09,99.95,106.62,87.66,"safety_score",112.2
"59038","zcta",2019,90.05,103.24,120.61,106.87,"safety_score",103.03
"59039","zcta",2019,NA,NA,NA,NA,"safety_score",NA
"59041","zcta",2019,98.3,101.59,116.65,83.13,"safety_score",118.6
"59043","zcta",2019,100.86,103.24,94.08,87.08,"safety_score",106.86
"59044","zcta",2019,98.3,103.01,110.73,105,"safety_score",100.03
"59046","zcta",2019,99.77,103.24,116.76,94.09,"safety_score",110.92
"59047","zcta",2019,94.62,103.24,106.71,104.45,"safety_score",98.88
"59050","zcta",2019,100.41,103.24,104.5,82.68,"safety_score",114
"59052","zcta",2019,84.52,103.06,123.5,89.8,"safety_score",114.99
"59053","zcta",2019,103.09,103.24,84.98,99.33,"safety_score",89.99
"59054","zcta",2019,101.96,103.24,108.34,103.42,"safety_score",101.84
"59055","zcta",2019,NA,NA,NA,NA,"safety_score",NA
"59057","zcta",2019,96.63,99.35,123.14,84.06,"safety_score",120.67
"59058","zcta",2019,NA,NA,NA,NA,"safety_score",NA
