"geoid","geolevel","year","crime_score","infrastructure_score","social_cohesion_score","structural_composition_score","level","value"
"27006","zcta",2019,98.54,116.47,112.54,93.01,"safety_score",111.88
"27007","zcta",2019,100.84,101.5,101.71,86.41,"safety_score",109.6
"27009","zcta",2019,104.01,115.81,112.34,95.61,"safety_score",110.33
"27011","zcta",2019,102.32,118.65,109.67,88.34,"safety_score",113.5
"27012","zcta",2019,96.18,114.78,102.66,97.55,"safety_score",103.21
"27013","zcta",2019,101.13,100.16,106.16,93.18,"safety_score",106.61
"27014","zcta",2019,98.54,116.47,107.07,142.87,"safety_score",79.13
"27016","zcta",2019,107.03,121.97,119.19,71.25,"safety_score",129.55
"27017","zcta",2019,100.84,101.5,91.24,94.96,"safety_score",99.39
"27018","zcta",2019,102.32,118.65,104.52,85.39,"safety_score",113.95
"27019","zcta",2019,104.01,115.81,116.82,74.04,"safety_score",124.63
"27020","zcta",2019,104.55,106.22,107.06,92.79,"safety_score",108.1
"27021","zcta",2019,104.01,115.81,106.2,96.32,"safety_score",106.79
"27022","zcta",2019,107.03,121.97,119.25,93.81,"safety_score",114.39
"27023","zcta",2019,100.98,109.66,114.1,93.37,"safety_score",109.94
"27024","zcta",2019,100.84,101.5,115.51,75.79,"safety_score",120.19
"27025","zcta",2019,104.63,120.3,106.91,84.05,"safety_score",115.84
"27027","zcta",2019,102.23,118.63,101.14,105.52,"safety_score",99.09
"27028","zcta",2019,102.76,101.21,102.19,100.42,"safety_score",101.21
"27030","zcta",2019,103.94,111.73,103.78,96.28,"safety_score",104.91
"27040","zcta",2019,100.98,109.66,111.41,87.4,"safety_score",113.41
"27041","zcta",2019,103.94,111.73,105.05,96.35,"safety_score",105.05
"27042","zcta",2019,107.03,121.97,98.6,102.47,"safety_score",102.05
"27043","zcta",2019,102.95,111.04,106.3,89.07,"safety_score",110.67
"27045","zcta",2019,104.01,115.81,95.01,105.44,"safety_score",96.44
"27046","zcta",2019,107.03,121.97,116.05,100.46,"safety_score",110.71
"27047","zcta",2019,100.84,101.5,104.67,78.89,"safety_score",114.59
"27048","zcta",2019,102.23,118.63,107.03,84.83,"safety_score",115.39
"27050","zcta",2019,104.01,115.81,116.74,82.93,"safety_score",119.26
"27051","zcta",2019,100.98,109.66,94.81,102.32,"safety_score",96.71
"27052","zcta",2019,104.01,115.81,106.07,94.34,"safety_score",107.74
"27053","zcta",2019,103.94,111.73,118.86,77.73,"safety_score",123.03
"27054","zcta",2019,95.28,114.38,101.54,79,"safety_score",116.13
"27055","zcta",2019,102.61,107.02,100.35,92.37,"safety_score",106.63
"27101","zcta",2019,100.98,109.66,79.86,136.88,"safety_score",66.52
"27103","zcta",2019,100.98,109.66,82.81,132.7,"safety_score",71.77
"27104","zcta",2019,100.98,109.66,89.98,120.04,"safety_score",81.82
"27105","zcta",2019,100.98,109.66,76.8,123.97,"safety_score",76.16
"27106","zcta",2019,100.98,109.66,80.41,123.69,"safety_score",76.26
"27107","zcta",2019,96.18,114.78,81.65,107.47,"safety_score",89.96
"27109","zcta",2019,NA,NA,NA,NA,"safety_score",NA
"27110","zcta",2019,NA,NA,NA,NA,"safety_score",NA
"27127","zcta",2019,96.18,114.78,90.35,118.33,"safety_score",85.63
"27201","zcta",2019,NA,NA,NA,NA,"safety_score",NA
"27203","zcta",2019,87.59,111.3,66,132.9,"safety_score",64.9
"27205","zcta",2019,87.59,111.3,100.75,100.94,"safety_score",100.09
"27207","zcta",2019,95.24,117,107.67,75.19,"safety_score",121.01
"27208","zcta",2019,96.43,108.28,111.31,73.5,"safety_score",121.25
"27209","zcta",2019,95.13,106.85,67.59,90.58,"safety_score",94.54
"27212","zcta",2019,NA,NA,NA,NA,"safety_score",NA
"27214","zcta",2019,93.57,110.78,103.6,95.88,"safety_score",104.24
"27215","zcta",2019,75.17,108.99,84.99,123.36,"safety_score",76.49
"27217","zcta",2019,87.33,120.87,78.82,110.03,"safety_score",88.44
"27229","zcta",2019,83.79,117.18,75.26,85.37,"safety_score",101.19
"27231","zcta",2019,41.65,109.7,104.59,96.22,"safety_score",99.44
"27233","zcta",2019,86.25,107.11,114.27,102.27,"safety_score",103.5
"27235","zcta",2019,84.91,102.93,113.24,88.94,"safety_score",109.63
"27239","zcta",2019,89.48,115.6,113.03,84.9,"safety_score",114.92
"27242","zcta",2019,106.47,96.52,113.33,76.35,"safety_score",118.51
"27243","zcta",2019,41.65,109.7,113.33,87.55,"safety_score",108.03
"27244","zcta",2019,86.52,114.89,103.45,114.29,"safety_score",92.41
"27248","zcta",2019,87.59,111.3,119.19,104.97,"safety_score",103.78
"27249","zcta",2019,90.45,115.82,102.96,96.32,"safety_score",105.01
"27252","zcta",2019,95.24,117,99.21,103.87,"safety_score",99.56
"27253","zcta",2019,65.44,115.06,91.27,107.15,"safety_score",90.26
"27258","zcta",2019,65.44,115.06,99.68,102.47,"safety_score",98.05
"27260","zcta",2019,86.25,107.11,55.56,133.31,"safety_score",61.22
"27262","zcta",2019,88.14,111.41,77.8,121.31,"safety_score",77.86
"27263","zcta",2019,86.25,107.11,85.76,110.08,"safety_score",87.48
"27265","zcta",2019,92.42,110.83,88.31,119.71,"safety_score",82.53
"27278","zcta",2019,29.58,110.37,99.37,99.99,"safety_score",94.47
"27281","zcta",2019,95.13,106.85,104.31,95.17,"safety_score",103.97
"27282","zcta",2019,84.91,102.93,91.64,113.15,"safety_score",86.59
"27283","zcta",2019,86.25,107.11,110.5,86.68,"safety_score",111.87
"27284","zcta",2019,92.42,110.83,94.38,107.44,"safety_score",92.84
"27288","zcta",2019,102.23,118.63,100.43,106.82,"safety_score",98.06
"27291","zcta",2019,107.58,118.46,116.56,81.61,"safety_score",121.76
"27292","zcta",2019,89.48,115.6,99,108.73,"safety_score",94.72
