"geoid","geolevel","year","crime_score","infrastructure_score","social_cohesion_score","structural_composition_score","level","value"
"79837","zcta",2019,110.35,97.97,27.97,130.21,"safety_score",60.55
"86515","zcta",2019,106.12,101.8,88.59,91.86,"safety_score",100.83
"87001","zcta",2019,107.35,103.13,91.75,65.63,"safety_score",122.7
"87002","zcta",2019,108.63,103.24,101.49,102.73,"safety_score",100.32
"87004","zcta",2019,107.35,103.21,87.27,100.84,"safety_score",97.38
"87005","zcta",2019,109.56,103.24,123.5,87.72,"safety_score",118.86
"87006","zcta",2019,103.9,103.19,112.29,75.74,"safety_score",122.85
"87007","zcta",2019,109.56,103.24,93.02,81.76,"safety_score",111.01
"87008","zcta",2019,84.9,97.88,117.56,83.89,"safety_score",116.86
"87010","zcta",2019,102.56,101.92,113.47,88.68,"safety_score",114.1
"87011","zcta",2019,NA,NA,NA,NA,"safety_score",NA
"87012","zcta",2019,100.11,102.31,123.5,72.78,"safety_score",126.2
"87013","zcta",2019,100.45,102.9,77.58,80.19,"safety_score",107.52
"87014","zcta",2019,108.46,102.9,119.54,78.57,"safety_score",122.12
"87015","zcta",2019,92.67,102.88,110.87,90.51,"safety_score",110.97
"87016","zcta",2019,90.55,103.24,97.19,90.36,"safety_score",106.34
"87017","zcta",2019,100.11,102.59,105.48,58.67,"safety_score",131.36
"87018","zcta",2019,107.35,102.53,59.94,79.56,"safety_score",102.81
"87020","zcta",2019,109.56,103.24,84.71,114.89,"safety_score",84.89
"87021","zcta",2019,109.56,103.24,100.74,134.02,"safety_score",78.54
"87022","zcta",2019,84.9,86.27,110.64,59.56,"safety_score",130.53
"87023","zcta",2019,108.63,103.03,116.5,61.95,"safety_score",134
"87024","zcta",2019,107.35,103.06,81.33,56.78,"safety_score",125.98
"87025","zcta",2019,107.35,102.9,112.31,70.78,"safety_score",127.45
"87026","zcta",2019,101.03,102.16,91.91,78.26,"safety_score",113.08
"87027","zcta",2019,107.35,102.01,35.68,100.35,"safety_score",82.4
"87028","zcta",2019,99.16,103.17,80.19,71.02,"safety_score",113.65
"87029","zcta",2019,100.11,102.48,123.5,68.9,"safety_score",130.74
"87031","zcta",2019,108.63,103.24,97.96,95.47,"safety_score",104.31
"87032","zcta",2019,90.55,103.24,67.49,110.68,"safety_score",79.35
"87034","zcta",2019,109.56,103.24,103.34,52.96,"safety_score",135.36
"87035","zcta",2019,96.56,103.15,106.42,98.97,"safety_score",103.27
"87036","zcta",2019,94.86,103.23,114.04,73.74,"safety_score",123.24
"87037","zcta",2019,93.3,101.6,63.85,67.22,"safety_score",111.88
"87038","zcta",2019,109.56,103.24,80.44,81.13,"safety_score",107.35
"87040","zcta",2019,109.56,103.24,97.74,46.74,"safety_score",137.53
"87041","zcta",2019,107.35,102.76,92.42,96.97,"safety_score",101.76
"87042","zcta",2019,108.63,103.21,101.38,94.29,"safety_score",107.38
"87043","zcta",2019,107.35,103.15,122.5,89.99,"safety_score",116.71
"87044","zcta",2019,107.35,101.59,123.5,84.56,"safety_score",121.55
"87045","zcta",2019,105.13,101.28,104.59,72.33,"safety_score",122.45
"87046","zcta",2019,107.35,101.87,123.5,69.59,"safety_score",131.4
"87047","zcta",2019,98.27,102.17,114.9,89.15,"safety_score",113.69
"87048","zcta",2019,96.13,102.49,117.48,86.02,"safety_score",116.21
"87049","zcta",2019,109.56,103.24,86.69,74.29,"safety_score",114.6
"87051","zcta",2019,109.56,103.24,68.44,80.97,"safety_score",106.64
"87052","zcta",2019,107.35,103.1,86.24,62.45,"safety_score",122.33
"87053","zcta",2019,107.35,102.94,79.74,69.58,"safety_score",115.69
"87056","zcta",2019,102.29,102.48,114.81,75.84,"safety_score",123.49
"87059","zcta",2019,84.9,101.98,116.54,81.53,"safety_score",118.01
