"geoid","geolevel","year","crime_score","infrastructure_score","social_cohesion_score","structural_composition_score","level","value"
"55001","zcta",2019,105.15,102.86,120.19,76.8,"safety_score",124.44
"55003","zcta",2019,NA,NA,NA,NA,"safety_score",NA
"55005","zcta",2019,107.67,102.36,112.55,89.89,"safety_score",113.05
"55006","zcta",2019,102.76,103.22,100.45,104.89,"safety_score",97.77
"55007","zcta",2019,99.31,103.23,113.18,76.55,"safety_score",122.5
"55008","zcta",2019,106.22,103.24,103.44,100.55,"safety_score",102.17
"55009","zcta",2019,100.87,102.95,108.93,94.66,"safety_score",106.2
"55011","zcta",2019,107.67,102.86,116.82,81.42,"safety_score",120.1
"55012","zcta",2019,104.64,103.17,118.59,79.05,"safety_score",122.89
"55013","zcta",2019,104.64,103.22,110.51,95.64,"safety_score",108.06
"55014","zcta",2019,107.67,103.1,104.91,91.3,"safety_score",107.46
"55016","zcta",2019,105.15,103.21,106.07,87.53,"safety_score",111.5
"55017","zcta",2019,107.8,103.16,119.07,81.57,"safety_score",121.24
"55018","zcta",2019,99.76,103.04,116.3,77.99,"safety_score",122.21
"55019","zcta",2019,100.99,103.14,112.8,90.16,"safety_score",111.04
"55020","zcta",2019,105.5,103.18,117.45,94.83,"safety_score",112.31
"55021","zcta",2019,100.99,103.24,87.7,98.41,"safety_score",96.39
"55024","zcta",2019,103.21,103.12,107.13,101.61,"safety_score",102.28
"55025","zcta",2019,105.82,103.17,102.59,103.1,"safety_score",98.48
"55026","zcta",2019,98.52,102.85,119.46,76.79,"safety_score",124.05
"55027","zcta",2019,101.82,103.2,108.63,94.88,"safety_score",108.16
"55029","zcta",2019,NA,NA,NA,NA,"safety_score",NA
"55030","zcta",2019,99.31,103.22,106.14,80.2,"safety_score",116.95
"55031","zcta",2019,103.21,100.99,111.19,88.49,"safety_score",112.14
"55032","zcta",2019,104.64,103.2,113.35,84.33,"safety_score",117.46
"55033","zcta",2019,102.3,103.18,101.83,101.54,"safety_score",99.43
"55036","zcta",2019,NA,NA,NA,NA,"safety_score",NA
"55037","zcta",2019,99.31,103.24,104.48,95.21,"safety_score",105.28
"55038","zcta",2019,104.62,103.05,109.66,103.61,"safety_score",102.57
"55040","zcta",2019,107.8,103.24,105.95,103.02,"safety_score",101.99
"55041","zcta",2019,101.82,103.23,106.22,92.25,"safety_score",108.23
"55042","zcta",2019,105.15,103.12,107.49,89.15,"safety_score",110.77
"55043","zcta",2019,105.15,102.92,112.79,79.6,"safety_score",120.59
"55044","zcta",2019,104.36,103.2,105.45,99.93,"safety_score",102.83
"55045","zcta",2019,104.64,103.22,108.12,97.03,"safety_score",106.84
"55046","zcta",2019,100.99,103.2,108.56,89.07,"safety_score",112.68
"55047","zcta",2019,105.15,102.76,121.8,83.69,"safety_score",120.57
"55049","zcta",2019,104.38,103.2,99.81,102.97,"safety_score",99.85
"55051","zcta",2019,96.13,103.24,107.29,94.25,"safety_score",107.04
"55052","zcta",2019,104.88,103.19,109.78,87.03,"safety_score",114.16
"55053","zcta",2019,99.76,103.07,116.61,76.45,"safety_score",122.87
"55054","zcta",2019,105.5,103.14,111.7,97.71,"safety_score",102.88
"55055","zcta",2019,105.15,102.92,82.44,119.32,"safety_score",80.08
"55056","zcta",2019,106.22,103.23,109.95,97.46,"safety_score",106.96
"55057","zcta",2019,102.1,103.15,99.87,103.27,"safety_score",97.66
"55060","zcta",2019,107.77,103.24,101.36,104.42,"safety_score",98.14
"55063","zcta",2019,102.49,103.24,110.48,91.95,"safety_score",110.37
"55065","zcta",2019,100.87,101.42,116.44,87.28,"safety_score",114.67
"55066","zcta",2019,98.52,103.23,95.2,108.64,"safety_score",90.8
"55068","zcta",2019,103.21,103.09,104,95.5,"safety_score",103.63
"55069","zcta",2019,103.56,103.22,105.7,93.77,"safety_score",107.53
"55070","zcta",2019,107.74,102.98,99.72,101.27,"safety_score",100.18
"55071","zcta",2019,105.15,103.04,101.13,101.24,"safety_score",101.81
"55072","zcta",2019,99.31,103.24,101.21,95.78,"safety_score",103.71
"55073","zcta",2019,104.9,103.06,112.43,75.53,"safety_score",123.19
"55074","zcta",2019,104.64,103.18,109.11,102.38,"safety_score",103.89
"55075","zcta",2019,103.21,103.02,87.34,116.3,"safety_score",83.07
"55076","zcta",2019,103.21,103.04,94.55,108.55,"safety_score",92.21
"55077","zcta",2019,103.21,102.9,81.59,122.67,"safety_score",76.53
"55079","zcta",2019,106.71,103.08,114.56,80.83,"safety_score",121.05
"55080","zcta",2019,106.22,103.2,116.14,79.56,"safety_score",122.83
"55082","zcta",2019,105.15,103.21,106.69,94.46,"safety_score",106.81
"55084","zcta",2019,104.64,103.15,108.09,96.23,"safety_score",106.06
"55085","zcta",2019,103.21,94.18,114.19,79.72,"safety_score",119.57
"55087","zcta",2019,100.99,102.74,103.31,83.79,"safety_score",114.65
"55088","zcta",2019,103.25,103.11,115.92,91.54,"safety_score",113.33
"55089","zcta",2019,100.87,101.89,111.32,83.94,"safety_score",116.45
"55090","zcta",2019,105.15,99.31,103.19,78.48,"safety_score",114.08
"55092","zcta",2019,106.16,103.04,108.5,86.59,"safety_score",111.85
"55101","zcta",2019,101.04,102.18,63.34,168.8,"safety_score",31.43
"55102","zcta",2019,101.04,102.8,74.33,134.41,"safety_score",61.67
"55103","zcta",2019,101.04,102.66,53.53,131.49,"safety_score",59.85
"55104","zcta",2019,101.04,103.06,80.29,134.77,"safety_score",66.98
"55105","zcta",2019,101.04,102.93,98.15,114.75,"safety_score",86.5
"55106","zcta",2019,101.04,103.1,50.48,124.72,"safety_score",64.91
"55107","zcta",2019,101.04,102.67,62.76,121.36,"safety_score",70.13
"55108","zcta",2019,101.04,102.72,83.46,136.58,"safety_score",66.19
"55109","zcta",2019,101.04,103,84.32,106.44,"safety_score",88.76
"55110","zcta",2019,104.62,103.13,102,97.71,"safety_score",102.33
"55111","zcta",2019,NA,NA,NA,NA,"safety_score",NA
"55112","zcta",2019,101.04,103.06,84.63,110.54,"safety_score",85.05
"55113","zcta",2019,101.04,103.05,88.29,117.97,"safety_score",80.46
"55114","zcta",2019,101.04,100.6,65.04,157.36,"safety_score",41.98
"55115","zcta",2019,105.15,103.12,106.19,91.22,"safety_score",109.51
"55116","zcta",2019,101.04,102.91,75.36,126.46,"safety_score",69.51
"55117","zcta",2019,101.04,103.06,63.63,124.12,"safety_score",68.92
"55118","zcta",2019,102.13,103.02,82.77,109.64,"safety_score",84.86
