"geoid","geolevel","year","crime_score","infrastructure_score","social_cohesion_score","structural_composition_score","level","value"
"32003","zcta",2023,109.1,88.65,108.67,101.64,"safety_score",99.54
"32008","zcta",2023,102.49,122.45,97.96,95.66,"safety_score",106.57
"32009","zcta",2023,102.49,76.13,112.4,87.14,"safety_score",110.42
"32011","zcta",2023,102.49,76.13,109.22,94.07,"safety_score",104.73
"32024","zcta",2023,103.65,83.33,107.12,104.64,"safety_score",102.12
"32025","zcta",2023,103.65,47.2,93.8,127.39,"safety_score",78.33
"32026","zcta",2023,NA,NA,NA,NA,"safety_score",NA
"32033","zcta",2023,108.9,80.42,115.91,95.43,"safety_score",105.06
"32034","zcta",2023,102.49,76.13,104.12,102.7,"safety_score",97.25
"32038","zcta",2023,103.65,47.2,111.34,98.42,"safety_score",104.28
"32040","zcta",2023,102.49,111.93,112.36,90,"safety_score",113.16
"32043","zcta",2023,108.15,95.18,106.22,110.94,"safety_score",94.52
"32044","zcta",2023,108.86,104.11,115.27,146.56,"safety_score",81.59
"32046","zcta",2023,102.49,76.13,99,104.8,"safety_score",93.99
"32052","zcta",2023,108.14,126.8,100.93,112.21,"safety_score",100.32
"32053","zcta",2023,108.14,126.8,92.59,97.2,"safety_score",104.61
"32054","zcta",2023,102.49,122.62,107.39,105.77,"safety_score",104.5
"32055","zcta",2023,103.65,83.33,96.95,118.24,"safety_score",88.32
"32058","zcta",2023,109.1,111.3,111.21,89.68,"safety_score",112.75
"32059","zcta",2023,104.18,116.51,102.32,120.86,"safety_score",92.13
"32060","zcta",2023,102.49,119.47,103.22,101.57,"safety_score",104.71
"32061","zcta",2023,NA,NA,NA,NA,"safety_score",NA
"32062","zcta",2023,102.49,119.47,110.89,106.28,"safety_score",104.18
"32063","zcta",2023,102.49,111.93,107.1,98.35,"safety_score",105.78
"32064","zcta",2023,102.49,119.47,96.3,139.68,"safety_score",76.58
"32065","zcta",2023,109.1,88.65,95.25,106.64,"safety_score",89.97
"32066","zcta",2023,105.03,126.8,104.23,87.37,"safety_score",114.94
"32068","zcta",2023,109.1,88.65,102.77,112.64,"safety_score",91.51
"32071","zcta",2023,102.49,119.47,114.1,89.7,"safety_score",115.79
"32072","zcta",2023,NA,NA,NA,NA,"safety_score",NA
"32073","zcta",2023,109.1,88.65,89.8,121.06,"safety_score",78.61
"32079","zcta",2023,NA,NA,NA,NA,"safety_score",NA
"32080","zcta",2023,108.9,85.25,98.33,107.5,"safety_score",91.23
