"geoid","geolevel","year","crime_score","infrastructure_score","social_cohesion_score","structural_composition_score","level","value"
"48001","zcta",2023,101.1,86.07,109.93,95.12,"safety_score",103
"48002","zcta",2023,101.1,86.07,112.09,76.11,"safety_score",115.67
"48003","zcta",2023,102.34,97.39,112.95,96.69,"safety_score",106.38
"48005","zcta",2023,101.53,82.17,106.29,78.97,"safety_score",110.71
"48006","zcta",2023,101.1,86.07,115.62,87.91,"safety_score",109.4
"48009","zcta",2023,106.51,66.14,102.11,107.12,"safety_score",87.34
"48014","zcta",2023,101.72,91.73,107.52,101.21,"safety_score",100.04
"48015","zcta",2023,101.53,82.17,83.34,113.03,"safety_score",79.98
"48017","zcta",2023,106.51,66.14,101.31,110.24,"safety_score",85.54
"48021","zcta",2023,101.53,82.17,98.01,107.67,"safety_score",89.75
"48022","zcta",2023,101.1,86.07,117,76.64,"safety_score",116.14
"48023","zcta",2023,101.1,86.07,112.43,95.52,"safety_score",102.89
"48025","zcta",2023,106.51,66.14,107.61,86.94,"safety_score",102.83
"48026","zcta",2023,101.53,82.17,93.38,101.43,"safety_score",90.96
"48027","zcta",2023,101.1,86.07,109.75,79.69,"safety_score",111.39
"48028","zcta",2023,101.1,86.07,121.14,78.07,"safety_score",118.02
"48030","zcta",2023,106.51,66.14,103.2,117.59,"safety_score",82.6
"48032","zcta",2023,103.04,90.94,113.97,82.57,"safety_score",113.33
"48033","zcta",2023,106.51,66.14,85.14,112.99,"safety_score",74.78
"48034","zcta",2023,106.51,66.14,65.55,142.58,"safety_score",46.96
"48035","zcta",2023,101.53,82.17,92.91,112.38,"safety_score",83.16
"48036","zcta",2023,101.53,82.17,88.98,108.73,"safety_score",84.28
"48038","zcta",2023,101.53,82.17,84.53,114.23,"safety_score",77.65
"48039","zcta",2023,101.1,86.07,109.88,89.09,"safety_score",105.55
"48040","zcta",2023,101.1,86.07,99.43,95.78,"safety_score",96.89
"48041","zcta",2023,101.32,84.12,109.4,77.63,"safety_score",112.17
"48042","zcta",2023,101.53,82.17,111.57,86.67,"safety_score",108.33
"48043","zcta",2023,101.53,82.17,94.56,111.1,"safety_score",84.52
"48044","zcta",2023,101.53,82.17,104.91,90.65,"safety_score",102.95
"48045","zcta",2023,101.53,82.17,97.12,107.3,"safety_score",87.73
"48047","zcta",2023,101.53,82.17,102.38,97.73,"safety_score",96.79
"48048","zcta",2023,101.53,82.17,97.21,104.23,"safety_score",91.88
"48049","zcta",2023,101.1,86.07,118.09,80.12,"safety_score",115.51
"48050","zcta",2023,101.53,82.17,114.29,66.28,"safety_score",121.08
"48051","zcta",2023,101.53,82.17,104.84,97.99,"safety_score",97.8
"48054","zcta",2023,101.1,86.07,114.98,83.4,"safety_score",111.08
"48059","zcta",2023,101.1,86.07,108.28,95.09,"safety_score",101.93
"48060","zcta",2023,101.1,86.07,93.82,117.64,"safety_score",81.65
"48062","zcta",2023,101.53,82.17,93.77,103.57,"safety_score",90.66
"48063","zcta",2023,101.1,86.07,114.15,80.52,"safety_score",114.21
"48064","zcta",2023,101.1,86.07,106,77.89,"safety_score",112.04
"48065","zcta",2023,101.53,82.17,107.99,99.6,"safety_score",99.05
"48066","zcta",2023,101.53,82.17,94.83,110.76,"safety_score",85.75
"48067","zcta",2023,106.51,66.14,103.29,121.67,"safety_score",78.9
"48069","zcta",2023,106.51,66.14,119.9,90.24,"safety_score",105.79
"48070","zcta",2023,106.51,66.14,118.84,83.51,"safety_score",109.81
"48071","zcta",2023,106.51,66.14,92.34,116.84,"safety_score",77.64
