"geoid","geolevel","year","crime_score","infrastructure_score","social_cohesion_score","structural_composition_score","level","value"
"03031","zcta",2023,100.96,103.35,113.33,88.01,"safety_score",115.04
"03032","zcta",2023,102.76,103.04,110.08,88.84,"safety_score",112.8
"03033","zcta",2023,100.96,102.98,116.07,80.29,"safety_score",120.34
"03034","zcta",2023,102.76,102.75,114.11,95.32,"safety_score",110.03
"03036","zcta",2023,102.76,102.94,113.24,88.61,"safety_score",114.04
"03037","zcta",2023,102.76,102.87,105.97,84.08,"safety_score",112.73
"03038","zcta",2023,102.76,103.57,90.42,103.11,"safety_score",91.06
"03042","zcta",2023,100.92,103.33,106.94,89.68,"safety_score",107.68
"03043","zcta",2023,100.96,100.69,117.27,78.34,"safety_score",122.22
"03044","zcta",2023,102.76,102.87,107.07,88.51,"safety_score",111.72
"03045","zcta",2023,100.96,103.4,105.81,88.94,"safety_score",108.65
"03046","zcta",2023,101.71,101.47,121.33,88.3,"safety_score",117.12
"03047","zcta",2023,100.96,101.46,110.52,84.96,"safety_score",114.34
"03048","zcta",2023,100.96,102.5,97.39,88.17,"safety_score",105.34
"03049","zcta",2023,100.96,103.21,112.05,88.54,"safety_score",114.38
"03051","zcta",2023,100.96,103.53,102.38,92.32,"safety_score",104.69
"03052","zcta",2023,100.96,103.21,107.98,87.75,"safety_score",111.03
"03053","zcta",2023,102.76,103.54,103.33,94,"safety_score",104.95
"03054","zcta",2023,100.96,103.54,104.99,91.42,"safety_score",107.74
"03055","zcta",2023,100.96,103.44,87.6,121.02,"safety_score",78.25
"03057","zcta",2023,100.96,102.15,113.31,86.58,"safety_score",114.04
"03060","zcta",2023,100.96,103.56,53.1,127.92,"safety_score",58.06
"03062","zcta",2023,100.96,103.55,86.37,109.24,"safety_score",85.67
"03063","zcta",2023,100.96,103.43,83.24,114.99,"safety_score",80.65
"03064","zcta",2023,100.96,103.41,76.69,116.98,"safety_score",76.23
"03070","zcta",2023,100.96,103.03,103.98,78.34,"safety_score",116.12
"03071","zcta",2023,100.96,102.92,113.91,90.2,"safety_score",111.16
"03076","zcta",2023,100.96,103.41,108.58,88.79,"safety_score",111.8
"03077","zcta",2023,102.76,103.32,109.1,100.6,"safety_score",103.3
"03079","zcta",2023,102.76,103.56,96.09,96.75,"safety_score",99.56
"03082","zcta",2023,100.96,101.28,113.59,82.42,"safety_score",118.2
"03084","zcta",2023,100.96,100.73,107.96,93.39,"safety_score",107.82
"03086","zcta",2023,100.96,102.72,105.78,89.74,"safety_score",107.57
"03087","zcta",2023,102.76,103.44,110.62,88.37,"safety_score",113.88
"03101","zcta",2023,100.96,102.4,55.39,159.36,"safety_score",34.92
"03102","zcta",2023,100.96,103.57,62.54,138.87,"safety_score",53.05
"03103","zcta",2023,101.86,103.58,54.02,128.84,"safety_score",58.78
"03104","zcta",2023,101.81,103.55,73.53,121.72,"safety_score",70.94
"03106","zcta",2023,101.71,103.23,103.3,104.04,"safety_score",97.08
"03109","zcta",2023,100.96,103.29,99.71,102.83,"safety_score",97.09
"03110","zcta",2023,100.96,103.52,100.17,94.29,"safety_score",103.88
"03215","zcta",2023,100.87,88.4,85.34,99.41,"safety_score",91.17
"03216","zcta",2023,101.71,100.47,113.39,88.08,"safety_score",115.68
"03217","zcta",2023,100.87,101.82,75.05,118.6,"safety_score",75.28
"03218","zcta",2023,98.86,103.44,105.4,85.61,"safety_score",112.64
"03220","zcta",2023,100.28,103.21,111.8,94.89,"safety_score",109.1
"03221","zcta",2023,101.71,100.62,111.24,89.33,"safety_score",114.03
"03222","zcta",2023,100.87,103.02,99,99.63,"safety_score",100.4
"03223","zcta",2023,100.87,102.48,119.87,70.38,"safety_score",129.09
"03224","zcta",2023,101.71,100.93,116.78,79.83,"safety_score",121.48
"03225","zcta",2023,98.86,103.61,113.11,75.81,"safety_score",122.32
"03226","zcta",2023,96.96,100.37,119.88,84.48,"safety_score",119.9
"03227","zcta",2023,95.06,99.16,118.7,78.3,"safety_score",123.02
"03229","zcta",2023,101.71,102.55,113.01,93.94,"safety_score",110.7
"03230","zcta",2023,101.71,99.29,108.86,88.22,"safety_score",113.32
"03231","zcta",2023,NA,NA,NA,NA,"safety_score",NA
"03233","zcta",2023,101.71,64.09,122.55,46.68,"safety_score",147.17
"03234","zcta",2023,101.71,102.3,110.29,95.06,"safety_score",107.8
"03235","zcta",2023,101.71,102.92,87.33,112.11,"safety_score",84.63
"03237","zcta",2023,98.86,103.56,114.6,90.15,"safety_score",114.98
"03238","zcta",2023,NA,NA,NA,NA,"safety_score",NA
"03240","zcta",2023,100.87,100.39,104.17,89.13,"safety_score",110.16
"03241","zcta",2023,100.87,100,105.12,97.57,"safety_score",106.09
"03242","zcta",2023,101.71,102.59,94.39,101.73,"safety_score",94.6
"03243","zcta",2023,101.29,97.8,119.5,72.54,"safety_score",128.43
"03244","zcta",2023,102.5,103.43,109.09,85.92,"safety_score",114.5
"03245","zcta",2023,100.87,101.55,108.73,97.32,"safety_score",105.72
"03246","zcta",2023,98.86,103.67,83.71,108.42,"safety_score",86.03
"03249","zcta",2023,98.86,103.65,112.26,94.7,"safety_score",110.69
"03251","zcta",2023,100.87,100.92,79.57,112.94,"safety_score",86.81
"03253","zcta",2023,98.86,103.64,100.94,89.57,"safety_score",107.09
"03254","zcta",2023,96.96,103.04,105.89,85.97,"safety_score",112.16
"03255","zcta",2023,101.71,100.23,117.21,76.64,"safety_score",123.89
"03256","zcta",2023,98.86,103.57,116.14,88.13,"safety_score",116.16
"03257","zcta",2023,102.87,102.92,110.53,94.15,"safety_score",108.8
"03258","zcta",2023,101.71,101.17,105.84,83.46,"safety_score",114.45
"03259","zcta",2023,95.06,76.98,122.55,59.47,"safety_score",137.7
"03260","zcta",2023,101.71,96.23,103.26,75.14,"safety_score",120.22
"03261","zcta",2023,102.23,102.54,104.79,81.94,"safety_score",114.82
"03262","zcta",2023,100.87,100.18,113.84,98.72,"safety_score",107.78
"03263","zcta",2023,101.71,102.03,92.48,103,"safety_score",93.11
"03264","zcta",2023,100.87,103.09,90.16,118.58,"safety_score",81.4
"03266","zcta",2023,100.87,101.71,112.15,89.54,"safety_score",112.92
"03268","zcta",2023,101.71,99.08,116.88,76.69,"safety_score",124.2
"03269","zcta",2023,98.86,103.59,104.42,94.27,"safety_score",107.52
"03273","zcta",2023,101.71,79.24,122.55,48.23,"safety_score",146.37
"03275","zcta",2023,101.71,103.13,96.97,97.72,"safety_score",98.69
"03276","zcta",2023,100.28,103.3,90.2,100.13,"safety_score",95.12
"03278","zcta",2023,101.71,101.45,97.59,102.77,"safety_score",97.97
"03279","zcta",2023,100.87,98.61,107.24,93.09,"safety_score",110.28
"03280","zcta",2023,103.29,103.52,114.24,92.12,"safety_score",112.71
"03281","zcta",2023,100.96,103.25,109.38,81.49,"safety_score",116.79
"03282","zcta",2023,100.87,99.86,112.74,84.59,"safety_score",116.47
"03284","zcta",2023,104.04,103.52,107.81,77.6,"safety_score",119.74
"03285","zcta",2023,100.87,102.2,105.2,87.87,"safety_score",110.18
"03287","zcta",2023,101.71,98.93,109.67,88.67,"safety_score",112.81
"03290","zcta",2023,102.76,102.95,112.17,87.84,"safety_score",115.14
"03291","zcta",2023,NA,NA,NA,NA,"safety_score",NA
"03293","zcta",2023,NA,NA,NA,NA,"safety_score",NA
"03301","zcta",2023,101.71,103.49,78.75,119.04,"safety_score",75.15
"03303","zcta",2023,101.71,103.27,89.36,103.08,"safety_score",91.66
"03304","zcta",2023,101.71,102.87,115.42,92.87,"safety_score",111.68
"03307","zcta",2023,101.71,102.5,116.46,91.33,"safety_score",112.91
"03431","zcta",2023,102.54,103.68,88.26,126.11,"safety_score",74.54
"03440","zcta",2023,100.96,102.15,101.36,94.48,"safety_score",104.98
"03441","zcta",2023,102.54,103.05,81.44,169.38,"safety_score",47.92
"03442","zcta",2023,100.96,100.98,105.31,98.63,"safety_score",102.02
"03443","zcta",2023,102.54,103.1,122.55,55.58,"safety_score",138.5
"03444","zcta",2023,102.54,103.53,115.46,83.34,"safety_score",118.5
"03445","zcta",2023,102.54,103.33,114.1,79.15,"safety_score",121.65
"03446","zcta",2023,102.54,103.65,97.2,105.44,"safety_score",94.24
"03447","zcta",2023,102.54,103.58,115.71,89.85,"safety_score",115.43
"03448","zcta",2023,102.54,103.34,109.81,84.45,"safety_score",115.23
"03449","zcta",2023,100.96,101.45,116.74,96.73,"safety_score",109.99
"03450","zcta",2023,102.54,103.42,116.83,79.63,"safety_score",122.72
"03451","zcta",2023,102.54,103.63,108.41,87.78,"safety_score",110.63
"03452","zcta",2023,102.54,103.64,106.64,95.25,"safety_score",105.65
"03455","zcta",2023,102.54,103.57,94.95,96.38,"safety_score",98.87
"03456","zcta",2023,102.54,103.4,119.53,90.24,"safety_score",117.26
"03457","zcta",2023,102.54,103.34,109.69,88.47,"safety_score",113.1
"03458","zcta",2023,101.75,103.38,101.91,110.75,"safety_score",91.97
"03461","zcta",2023,102.54,103.65,113.08,82.4,"safety_score",118.01
"03462","zcta",2023,102.54,103.55,104.5,81.43,"safety_score",114.93
"03464","zcta",2023,102.54,103.43,107.07,73.95,"safety_score",121.18
"03465","zcta",2023,102.54,103.57,102.79,101.52,"safety_score",98.76
"03466","zcta",2023,102.54,103.51,119.1,99.64,"safety_score",109.96
"03467","zcta",2023,102.54,103.57,111.8,80.86,"safety_score",119.2
"03470","zcta",2023,102.54,103.64,98.86,103.93,"safety_score",96.29
"03561","zcta",2023,100.87,103.01,85.8,118.29,"safety_score",79.02
"03570","zcta",2023,103.95,103.67,81.03,102.2,"safety_score",88.08
"03574","zcta",2023,102.41,102.86,106.3,87.88,"safety_score",109.26
"03575","zcta",2023,NA,NA,NA,NA,"safety_score",NA
"03576","zcta",2023,103.95,103.64,102.28,94.1,"safety_score",104.72
"03580","zcta",2023,100.87,100.91,110.63,96.72,"safety_score",107.54
"03581","zcta",2023,103.95,103.65,107.23,96.04,"safety_score",104.54
"03582","zcta",2023,103.95,103.63,94.96,93.1,"safety_score",102.53
"03583","zcta",2023,103.95,103.56,113.64,78.42,"safety_score",121.45
"03584","zcta",2023,103.95,103.65,100.14,95.61,"safety_score",102.3
"03585","zcta",2023,100.87,102.07,107.75,88.13,"safety_score",110.93
"03586","zcta",2023,100.87,97.11,114.35,101.02,"safety_score",108.22
"03588","zcta",2023,103.95,103.61,108.84,83.39,"safety_score",116.55
"03590","zcta",2023,103.95,103.58,106.13,86.02,"safety_score",113.32
"03592","zcta",2023,103.95,103.56,118.4,71.41,"safety_score",128.26
"03593","zcta",2023,103.95,103.39,112.5,106.76,"safety_score",101.81
"03595","zcta",2023,103.95,103.51,120.52,97.19,"safety_score",111.61
"03597","zcta",2023,103.95,103.46,90.16,115.51,"safety_score",86.29
