"geoid","geolevel","year","crime_score","infrastructure_score","social_cohesion_score","structural_composition_score","level","value"
"89001","zcta",2023,105.03,126.8,100.17,139.74,"safety_score",84.81
"89002","zcta",2023,98.84,81.24,106.58,104.77,"safety_score",95.11
"89003","zcta",2023,101.19,84.81,59.85,119.47,"safety_score",74
"89004","zcta",2023,98.84,81.24,117.77,100.38,"safety_score",100.93
"89005","zcta",2023,98.84,81.24,105.04,108.4,"safety_score",91.49
"89007","zcta",2023,98.84,81.24,111.74,49.08,"safety_score",131.79
"89008","zcta",2023,105.03,126.8,106.15,97.96,"safety_score",108.18
"89010","zcta",2023,108.69,106.76,89.02,100.5,"safety_score",97.91
"89011","zcta",2023,98.84,81.24,91.44,120.7,"safety_score",79.33
"89012","zcta",2023,98.84,81.24,98.82,125.18,"safety_score",78.24
"89013","zcta",2023,105.03,126.8,122.3,110.73,"safety_score",106.16
"89014","zcta",2023,98.84,81.24,74.93,133.5,"safety_score",61.99
"89015","zcta",2023,98.84,81.24,88.96,116.58,"safety_score",80.5
"89017","zcta",2023,NA,NA,NA,NA,"safety_score",NA
"89018","zcta",2023,98.84,81.24,105.48,137.41,"safety_score",76.05
"89019","zcta",2023,105.29,67.53,93.48,123.9,"safety_score",80.29
"89020","zcta",2023,101.19,84.81,81.65,112.99,"safety_score",88.79
"89021","zcta",2023,98.84,81.24,115.35,92.97,"safety_score",105.84
"89022","zcta",2023,NA,NA,NA,NA,"safety_score",NA
"89025","zcta",2023,98.84,81.24,93.03,85.39,"safety_score",102.5
"89026","zcta",2023,NA,NA,NA,NA,"safety_score",NA
"89027","zcta",2023,98.84,81.24,74.77,112.01,"safety_score",78.42
"89029","zcta",2023,98.84,81.24,72.33,125.07,"safety_score",64.34
"89030","zcta",2023,98.84,81.24,24.6,135.16,"safety_score",45.16
"89031","zcta",2023,98.84,81.24,89.22,113.97,"safety_score",84.39
"89032","zcta",2023,98.84,81.24,72.78,121.56,"safety_score",72.78
"89039","zcta",2023,98.84,81.24,116.4,95.01,"safety_score",105.81
"89040","zcta",2023,98.84,81.24,104.76,105.24,"safety_score",94.05
"89042","zcta",2023,105.03,126.8,105.41,92.29,"safety_score",110.31
"89043","zcta",2023,105.03,126.8,111.98,66.86,"safety_score",131.25
"89044","zcta",2023,98.84,81.24,109.27,105.2,"safety_score",96.93
"89045","zcta",2023,101.19,84.81,106.32,112.14,"safety_score",96.61
"89046","zcta",2023,98.84,81.24,110.71,107.18,"safety_score",95.24
"89047","zcta",2023,105.03,126.8,103.6,151.87,"safety_score",76.63
"89048","zcta",2023,101.19,84.81,97.95,114.91,"safety_score",92.18
"89049","zcta",2023,101.19,105.8,103.11,112.65,"safety_score",94.05
"89052","zcta",2023,98.84,81.24,94.26,119.4,"safety_score",80.27
"89054","zcta",2023,98.84,81.24,122.3,106.5,"safety_score",99.96
"89060","zcta",2023,105.03,55.06,107.37,103.24,"safety_score",102.6
"89061","zcta",2023,105.03,55.06,115.65,101.74,"safety_score",107.75
"89074","zcta",2023,98.84,81.24,89.17,122.5,"safety_score",75.75
"89081","zcta",2023,98.84,81.24,79.56,122.26,"safety_score",74.54
"89084","zcta",2023,98.84,81.24,98.23,121.19,"safety_score",82.55
"89085","zcta",2023,98.84,81.24,120.11,103.32,"safety_score",103.08
"89086","zcta",2023,98.84,81.24,64.03,140.84,"safety_score",55.74
"89101","zcta",2023,98.84,81.24,22.03,149.11,"safety_score",33.57
"89102","zcta",2023,98.84,81.24,24.99,142.13,"safety_score",38.14
"89103","zcta",2023,98.84,81.24,39.01,139.62,"safety_score",44
"89104","zcta",2023,98.84,81.24,46.67,127.11,"safety_score",58.01
"89106","zcta",2023,98.84,81.24,50.11,137.51,"safety_score",51.97
"89107","zcta",2023,98.84,81.24,58.54,116.98,"safety_score",69.06
"89108","zcta",2023,98.84,81.24,54.93,131.36,"safety_score",57.95
"89109","zcta",2023,98.84,81.24,45.01,149.46,"safety_score",37.17
"89110","zcta",2023,98.84,81.24,44.65,116.02,"safety_score",65.06
"89113","zcta",2023,98.84,81.24,74.37,132.21,"safety_score",64.63
"89115","zcta",2023,98.84,81.24,36.26,145.52,"safety_score",43.63
"89117","zcta",2023,98.84,81.24,75.54,131.12,"safety_score",64.01
"89118","zcta",2023,98.84,81.24,56.88,135.84,"safety_score",54.46
"89119","zcta",2023,98.84,81.24,32.78,149.76,"safety_score",34.41
