"geoid","geolevel","year","crime_score","infrastructure_score","social_cohesion_score","structural_composition_score","level","value"
"30002","zcta",2023,62.34,89.47,97.8,121.81,"safety_score",77.9
"30004","zcta",2023,97.56,86.31,100.05,113.33,"safety_score",87.27
"30005","zcta",2023,93.61,78.8,93.21,111.08,"safety_score",82.49
"30008","zcta",2023,102.4,90.77,54.09,118.77,"safety_score",69.02
"30009","zcta",2023,80.65,66.43,89.76,127.32,"safety_score",68.51
"30011","zcta",2023,100.8,106.76,97.84,107.65,"safety_score",96.84
"30012","zcta",2023,88.4,87.71,81.25,125.88,"safety_score",74.82
"30013","zcta",2023,98.27,90.03,86.77,126.46,"safety_score",76.59
"30014","zcta",2023,100.96,107.78,92.52,115.52,"safety_score",88.13
"30016","zcta",2023,98.27,90.03,102.95,107.73,"safety_score",96.75
"30017","zcta",2023,100.71,95.83,93.42,105.39,"safety_score",93.99
"30019","zcta",2023,101.21,99.25,100.08,103.47,"safety_score",98.37
"30021","zcta",2023,62.34,89.47,26.61,143.75,"safety_score",35.31
"30022","zcta",2023,80.65,66.43,90.38,110.77,"safety_score",79.14
"30024","zcta",2023,95.98,84.47,90.93,108.84,"safety_score",86.86
"30025","zcta",2023,102.11,109.07,113.12,92.25,"safety_score",110.59
"30028","zcta",2023,106.01,96.25,108.95,109.67,"safety_score",97.17
"30030","zcta",2023,62.34,89.47,90.42,116.9,"safety_score",77.53
"30032","zcta",2023,62.34,89.47,92.23,124.87,"safety_score",75.02
"30033","zcta",2023,62.34,89.47,88.56,123.09,"safety_score",73.19
"30034","zcta",2023,62.34,89.47,96.08,103.35,"safety_score",89.85
"30035","zcta",2023,62.34,89.47,87.49,130.85,"safety_score",70.72
"30038","zcta",2023,62.34,89.47,89.02,115.5,"safety_score",80.44
"30039","zcta",2023,81.53,92.65,90.12,100.88,"safety_score",93.83
"30040","zcta",2023,106.01,96.25,101.2,105.66,"safety_score",95.97
"30041","zcta",2023,106.57,91.16,101.81,100.56,"safety_score",98.24
"30043","zcta",2023,100.71,95.83,79.21,113.81,"safety_score",82.73
"30044","zcta",2023,100.71,95.83,60.53,114.24,"safety_score",74.89
"30045","zcta",2023,100.71,95.83,94.38,110.74,"safety_score",92.05
"30046","zcta",2023,100.71,95.83,60.32,125.98,"safety_score",66.76
"30047","zcta",2023,100.71,95.83,72.02,105.01,"safety_score",86.04
"30052","zcta",2023,99.74,94.64,105.41,108.49,"safety_score",96.67
"30054","zcta",2023,98.54,105.86,107.85,101.35,"safety_score",101.96
"30055","zcta",2023,103.49,112.06,115.29,89.23,"safety_score",115.5
"30056","zcta",2023,103.49,112.06,112.89,85.36,"safety_score",115.61
"30058","zcta",2023,81.76,80.24,90.16,117.09,"safety_score",80.86
"30060","zcta",2023,102.4,90.77,46.01,134.04,"safety_score",55.3
"30062","zcta",2023,102.4,90.77,104.09,106.29,"safety_score",95.11
"30064","zcta",2023,102.4,90.77,104.82,100.77,"safety_score",98.83
"30066","zcta",2023,102.4,90.77,97.59,109.51,"safety_score",90.37
