"geoid","geolevel","year","crime_score","infrastructure_score","social_cohesion_score","structural_composition_score","level","value"
"66002","zcta",2023,103.29,103.68,100.85,108.93,"safety_score",94.17
"66006","zcta",2023,102.01,103.41,109.12,108.38,"safety_score",98.62
"66007","zcta",2023,99.54,103.65,106.46,102.93,"safety_score",100.53
"66008","zcta",2023,106.24,103.69,122.55,83.69,"safety_score",120.69
"66010","zcta",2023,98.98,103.62,106.16,100.11,"safety_score",103.17
"66012","zcta",2023,103.69,103.64,107.11,97.68,"safety_score",105.38
"66013","zcta",2023,101.44,102.09,119.83,93.05,"safety_score",113.8
"66014","zcta",2023,99.24,103.69,122.55,109.22,"safety_score",102.46
"66015","zcta",2023,100.35,103.62,108.5,96.03,"safety_score",106.17
"66016","zcta",2023,106.94,103.61,115.58,92.96,"safety_score",112.67
"66017","zcta",2023,102.7,103.69,114.02,73.95,"safety_score",123.69
"66018","zcta",2023,104.56,102.26,96.12,104.23,"safety_score",96.54
"66020","zcta",2023,99.54,103.49,115.14,84.19,"safety_score",117.41
"66021","zcta",2023,102.54,102.04,105.01,104.26,"safety_score",100.12
"66023","zcta",2023,106.94,103.63,110.61,87.8,"safety_score",113.23
"66024","zcta",2023,106.24,103.69,90.42,128.22,"safety_score",76.8
"66025","zcta",2023,104.65,102.82,111.32,110.87,"safety_score",98.84
"66026","zcta",2023,97.21,103.58,110.14,119.48,"safety_score",91.58
"66027","zcta",2023,99.54,103.64,103.81,223.17,"safety_score",22.85
"66030","zcta",2023,104.56,103.33,99.22,110.86,"safety_score",92.31
"66031","zcta",2023,NA,NA,NA,NA,"safety_score",NA
"66032","zcta",2023,102.39,103.69,114.68,97.88,"safety_score",107.18
"66033","zcta",2023,99.25,103.63,116.17,69.28,"safety_score",126.7
"66035","zcta",2023,NA,NA,NA,NA,"safety_score",NA
"66039","zcta",2023,100.35,103.62,96.59,89.64,"safety_score",106.55
"66040","zcta",2023,97.21,103.66,105.87,101.39,"safety_score",103.58
"66041","zcta",2023,104.12,103.67,117.62,68.76,"safety_score",128.9
"66042","zcta",2023,98.8,103.56,119.76,152.5,"safety_score",76.88
"66043","zcta",2023,99.54,103.65,100.99,111.42,"safety_score",92.9
"66044","zcta",2023,101.58,103.63,93.1,153.07,"safety_score",59.1
"66045","zcta",2023,NA,NA,NA,NA,"safety_score",NA
"66046","zcta",2023,104.74,103.47,88.14,148.65,"safety_score",60.77
"66047","zcta",2023,104.74,103.48,85.75,150.34,"safety_score",59.29
"66048","zcta",2023,99.54,103.68,105.06,124.86,"safety_score",85.23
"66049","zcta",2023,104.74,103.55,95.11,133.61,"safety_score",73.92
"66050","zcta",2023,98.37,101.18,116.97,84.03,"safety_score",118
"66052","zcta",2023,99.54,103.52,104.8,109.23,"safety_score",97.88
"66053","zcta",2023,98.32,103.66,112.78,108.19,"safety_score",99.02
"66054","zcta",2023,100,103.61,114.61,92.82,"safety_score",111.13
"66056","zcta",2023,96.09,103.69,108.19,109.29,"safety_score",97.22
"66058","zcta",2023,106.94,103.54,117.89,84.37,"safety_score",118.29
"66060","zcta",2023,103.69,103.64,108.63,96.16,"safety_score",107.96
"66061","zcta",2023,104.56,103.55,93.26,108.27,"safety_score",92.71
"66062","zcta",2023,104.56,103.57,97.53,107.4,"safety_score",93.93
"66064","zcta",2023,98.8,103.66,98.13,92.27,"safety_score",104.76
"66066","zcta",2023,100.45,103.66,113.69,101.66,"safety_score",105.09
"66067","zcta",2023,99.27,103.68,101.65,119.26,"safety_score",87.27
"66070","zcta",2023,100.45,103.65,118.15,86.05,"safety_score",117.86
"66071","zcta",2023,98.32,103.67,112.17,95.69,"safety_score",107.06
"66072","zcta",2023,97.21,103.61,121.44,83.45,"safety_score",119.56
"66073","zcta",2023,100.45,103.66,117.84,91.33,"safety_score",112.4
"66075","zcta",2023,96.09,103.69,110.83,115.62,"safety_score",93.32
"66076","zcta",2023,99.27,103.65,113.47,94.88,"safety_score",109.18
"66078","zcta",2023,99.27,103.57,114.24,79.04,"safety_score",120.37
"66079","zcta",2023,99.27,103.56,111.72,74.19,"safety_score",122.47
"66080","zcta",2023,100.83,103.64,104.61,83.04,"safety_score",114.21
"66083","zcta",2023,101.44,103.32,106.27,102.45,"safety_score",97.96
"66085","zcta",2023,104.56,102.87,107.2,109.36,"safety_score",96.33
"66086","zcta",2023,100,103.67,103.58,102.54,"safety_score",99.34
"66087","zcta",2023,106.24,103.69,114.03,84.02,"safety_score",116.13
"66088","zcta",2023,103.69,103.66,107.97,110.75,"safety_score",97.07
"66090","zcta",2023,106.24,103.69,108.64,104.49,"safety_score",102.61
"66091","zcta",2023,102.39,103.69,61.98,84.53,"safety_score",99.05
"66092","zcta",2023,100.78,103.33,110.05,92.57,"safety_score",109.16
"66093","zcta",2023,102.62,103.69,119.89,56.5,"safety_score",138.26
"66094","zcta",2023,102.7,103.69,102.1,107.86,"safety_score",95.6
"66095","zcta",2023,100.83,103.64,118.7,113.18,"safety_score",100.8
"66097","zcta",2023,100,103.46,115.94,81.78,"safety_score",119.2
"66101","zcta",2023,107.83,103.63,40.39,129.63,"safety_score",59.51
"66102","zcta",2023,107.83,103.66,57.4,124.16,"safety_score",70.9
"66103","zcta",2023,107.83,103.63,74.04,138.73,"safety_score",62.26
"66104","zcta",2023,107.83,103.66,71.69,112.5,"safety_score",83.4
"66105","zcta",2023,107.83,103.39,42.05,121.34,"safety_score",68.85
"66106","zcta",2023,107.83,103.66,75.52,103.42,"safety_score",89.95
"66109","zcta",2023,103.69,103.67,98.1,111.17,"safety_score",92.55
"66111","zcta",2023,107.83,103.62,96.33,111.9,"safety_score",92.32
"66112","zcta",2023,107.83,103.63,71.56,131.47,"safety_score",68.76
"66115","zcta",2023,NA,NA,NA,NA,"safety_score",NA
"66118","zcta",2023,NA,NA,NA,NA,"safety_score",NA
"66202","zcta",2023,104.56,103.15,87.9,128.24,"safety_score",74.14
"66203","zcta",2023,104.56,103.2,95.05,113.63,"safety_score",88.39
"66204","zcta",2023,104.56,103.18,90.38,134.9,"safety_score",71.02
"66205","zcta",2023,104.56,103.01,104.09,111.41,"safety_score",94.4
"66206","zcta",2023,104.56,102.91,107.9,99.48,"safety_score",103.15
"66207","zcta",2023,104.56,103.07,106.79,102.85,"safety_score",100.6
"66208","zcta",2023,104.56,103.26,114.14,105.62,"safety_score",101.59
"66209","zcta",2023,104.56,103.22,104.19,108.04,"safety_score",95.28
"66210","zcta",2023,104.56,103.23,83.86,133.73,"safety_score",69.29
"66211","zcta",2023,104.56,102,87.62,122.2,"safety_score",77.64
"66212","zcta",2023,104.56,103.4,88.53,127.93,"safety_score",75.07
"66213","zcta",2023,104.56,103.38,87.7,128.18,"safety_score",74.87
"66214","zcta",2023,104.56,102.92,67.62,138.5,"safety_score",57.79
"66215","zcta",2023,104.56,103.33,91.67,123.49,"safety_score",78.86
"66216","zcta",2023,106.2,103.49,102.45,98.62,"safety_score",102.25
"66217","zcta",2023,104.56,101.92,92.69,124.46,"safety_score",76.65
"66218","zcta",2023,104.56,102.62,111.51,104.55,"safety_score",102.76
"66219","zcta",2023,104.56,102.99,83.78,149.61,"safety_score",55.96
"66220","zcta",2023,104.56,102.54,114.39,92.77,"safety_score",110.21
"66221","zcta",2023,104.56,103.31,109.21,108.08,"safety_score",97.78
"66223","zcta",2023,104.56,103.31,86.8,126.45,"safety_score",75.27
"66224","zcta",2023,104.56,102.92,111.45,101.66,"safety_score",104.53
"66226","zcta",2023,104.56,103.11,106.92,98.99,"safety_score",104.08
"66227","zcta",2023,104.56,102.64,109.91,111.91,"safety_score",96.9
"66401","zcta",2023,103.81,103.69,115.82,83.87,"safety_score",118.81
"66402","zcta",2023,100.16,102.93,98.88,93.81,"safety_score",103.71
"66403","zcta",2023,104.09,103.65,116.06,96.02,"safety_score",110.01
"66404","zcta",2023,104.09,103.63,122.55,85.24,"safety_score",119.91
"66406","zcta",2023,104.3,103.56,101.15,79.5,"safety_score",112.62
"66407","zcta",2023,105.22,103.43,115.21,110.42,"safety_score",94.55
"66408","zcta",2023,103.88,103.69,118.26,98.86,"safety_score",109.24
"66409","zcta",2023,101.69,102.83,122.55,69.98,"safety_score",129.48
"66411","zcta",2023,103.29,103.32,117.8,98.04,"safety_score",110.08
"66412","zcta",2023,106.11,103.64,122.55,82.05,"safety_score",121.52
"66413","zcta",2023,105.72,103.64,112.81,98.99,"safety_score",105.27
"66414","zcta",2023,108.32,103.69,106.96,95.16,"safety_score",106.68
"66415","zcta",2023,103.88,103.69,111.18,84.97,"safety_score",116.63
"66416","zcta",2023,105.01,103.69,116.52,88.83,"safety_score",114.24
"66417","zcta",2023,103.88,103.69,111.8,82.95,"safety_score",117.14
"66418","zcta",2023,106.13,103.69,121.93,97.88,"safety_score",112.54
"66419","zcta",2023,103.29,103.57,117.23,96.95,"safety_score",107.88
"66422","zcta",2023,106.38,103.62,121.61,82.11,"safety_score",120.51
"66423","zcta",2023,103.81,103.69,111.37,97.3,"safety_score",106.32
"66424","zcta",2023,103.05,103.64,114.35,122.88,"safety_score",93.34
"66425","zcta",2023,99.17,103.69,116.15,80.16,"safety_score",119.47
"66427","zcta",2023,105.47,103.6,119.21,87.75,"safety_score",117.3
"66428","zcta",2023,103.88,103.69,70,105.88,"safety_score",86.5
"66429","zcta",2023,100.45,103.5,122.55,53.93,"safety_score",139.01
"66431","zcta",2023,97.9,100.49,117.59,90.16,"safety_score",113.74
"66432","zcta",2023,105.55,103.59,119.25,96.83,"safety_score",110.57
"66434","zcta",2023,99.17,103.69,111.44,95.72,"safety_score",106.7
"66436","zcta",2023,104.51,103.68,102.91,114.84,"safety_score",93.17
"66438","zcta",2023,104.3,103.41,122.55,108.41,"safety_score",104.72
"66439","zcta",2023,104.08,103.68,103.17,105.53,"safety_score",97.86
"66440","zcta",2023,106.13,103.69,113.39,87.85,"safety_score",114.71
"66441","zcta",2023,100.83,103.68,81.71,147.28,"safety_score",60.11
"66442","zcta",2023,100.12,103.66,91.55,186.2,"safety_score",38.28
"66449","zcta",2023,102.27,102.84,117.44,89.94,"safety_score",113.38
"66451","zcta",2023,108.32,103.69,109.64,107.59,"safety_score",101.77
"66501","zcta",2023,103.81,103.69,119.48,136.68,"safety_score",84.91
"66502","zcta",2023,102.67,103.68,90.22,152.66,"safety_score",59.34
"66503","zcta",2023,102.27,103.64,98.52,135.44,"safety_score",75.03
"66506","zcta",2023,NA,NA,NA,NA,"safety_score",NA
"66507","zcta",2023,103.81,103.69,119.6,87.75,"safety_score",115.01
"66508","zcta",2023,104.3,103.67,108.43,93.65,"safety_score",108.23
"66509","zcta",2023,106.13,103.69,110.32,104,"safety_score",102.67
"66510","zcta",2023,108.32,103.69,113.92,109.99,"safety_score",101.33
"66512","zcta",2023,99.52,103.24,112.49,99.91,"safety_score",105.44
"66514","zcta",2023,97.96,103.64,108.65,130.89,"safety_score",85.9
"66515","zcta",2023,99.17,103.69,99.16,82.4,"safety_score",113.84
"66516","zcta",2023,102.65,103.69,119.47,92.56,"safety_score",113.22
"66517","zcta",2023,102.27,103.18,102.17,131.13,"safety_score",78.47
"66518","zcta",2023,104.3,103.43,116.9,59.4,"safety_score",133.73
"66520","zcta",2023,106.63,103.45,118.64,100.3,"safety_score",107.06
"66521","zcta",2023,105.25,103.63,111.23,99.58,"safety_score",105.04
"66522","zcta",2023,NA,NA,NA,NA,"safety_score",NA
"66523","zcta",2023,106.67,103.66,104.3,104.09,"safety_score",99.87
"66524","zcta",2023,101.08,102.74,109.92,89.18,"safety_score",111.9
"66526","zcta",2023,103.81,103.69,114.5,83.57,"safety_score",118.32
"66527","zcta",2023,99.17,103.69,114.01,100.65,"safety_score",105.55
"66528","zcta",2023,103.8,103.64,114.39,87.45,"safety_score",115.71
"66531","zcta",2023,102.27,103.07,115.53,98.55,"safety_score",108.21
"66532","zcta",2023,102.7,103.69,115.4,85.44,"safety_score",117.28
"66533","zcta",2023,99.06,102.26,113.44,101.4,"safety_score",103.24
"66534","zcta",2023,101.52,103.69,110.33,102.47,"safety_score",101.55
"66535","zcta",2023,106.63,103.64,111.4,104.42,"safety_score",103.3
"66536","zcta",2023,102.14,103.4,111.42,107.38,"safety_score",97.43
"66537","zcta",2023,108.32,103.69,111.21,101.8,"safety_score",105.12
"66538","zcta",2023,103.88,103.69,109.15,96.42,"safety_score",107.28
"66539","zcta",2023,99.06,102.84,110.55,99.17,"safety_score",104.51
"66540","zcta",2023,105.55,103.61,116.74,87.96,"safety_score",116.09
"66541","zcta",2023,106.8,103.58,119.75,73.98,"safety_score",124.37
"66542","zcta",2023,91.99,102.18,109.99,97.5,"safety_score",102.96
"66543","zcta",2023,108.32,103.69,113.75,89.48,"safety_score",114.5
"66544","zcta",2023,104.09,103.6,118.66,69.61,"safety_score",127.75
"66546","zcta",2023,100.16,101.75,116.42,87.79,"safety_score",115.7
"66547","zcta",2023,105.22,103.68,114.14,98.35,"safety_score",106.86
"66548","zcta",2023,104.83,103.37,118.19,86.11,"safety_score",117.55
"66549","zcta",2023,106.63,103.57,112,95.78,"safety_score",108.52
"66550","zcta",2023,103.06,103.69,117.63,90.13,"safety_score",114.25
"66552","zcta",2023,106.13,103.69,120.25,87.41,"safety_score",117.11
"66554","zcta",2023,102.27,102.57,118.25,88.48,"safety_score",116.79
"66603","zcta",2023,91.99,100.17,68.8,135.71,"safety_score",59.96
"66604","zcta",2023,91.99,103.49,96,128.73,"safety_score",77.5
"66605","zcta",2023,91.99,103.46,94.79,111.1,"safety_score",89.92
"66606","zcta",2023,91.99,103.24,95.86,126.19,"safety_score",77.81
"66607","zcta",2023,91.99,103.22,61.75,120.45,"safety_score",71.37
"66608","zcta",2023,91.99,102.73,105.32,121.73,"safety_score",84.45
"66609","zcta",2023,91.99,103.11,91.62,112.47,"safety_score",87.47
"66610","zcta",2023,97.9,103.45,113.85,89.1,"safety_score",113.76
"66611","zcta",2023,91.99,103.22,90.4,121.92,"safety_score",78.76
"66612","zcta",2023,91.99,101.39,77.73,155.38,"safety_score",48.88
"66614","zcta",2023,97.9,103.62,96.55,108.32,"safety_score",90.64
"66615","zcta",2023,97.9,102.96,102.25,110.9,"safety_score",91.45
"66616","zcta",2023,91.99,102.93,101.48,115.77,"safety_score",89.72
"66617","zcta",2023,99.52,103.51,108.09,95.02,"safety_score",105.56
"66618","zcta",2023,91.99,103.23,117.32,90.37,"safety_score",112.39
"66619","zcta",2023,91.99,102.19,99.95,141.1,"safety_score",69.99
"66621","zcta",2023,NA,NA,NA,NA,"safety_score",NA
"66622","zcta",2023,NA,NA,NA,NA,"safety_score",NA
"66701","zcta",2023,100.07,103.66,107.87,109.98,"safety_score",96.51
"66710","zcta",2023,95.78,103.57,114.57,83.84,"safety_score",116.72
"66711","zcta",2023,100.07,103.2,104.43,97.55,"safety_score",104.42
"66712","zcta",2023,98.27,103.37,111.57,116.48,"safety_score",93.36
"66713","zcta",2023,105.33,103.03,111.4,112,"safety_score",98.03
"66714","zcta",2023,95.78,103.02,114.06,86.46,"safety_score",112.51
"66716","zcta",2023,100.09,103.6,114.33,102.2,"safety_score",105.9
"66717","zcta",2023,102.54,103.6,101.5,86.8,"safety_score",111.65
"66720","zcta",2023,100.24,103.68,98.47,103.34,"safety_score",96.41
"66724","zcta",2023,101.8,101.59,117.1,98.38,"safety_score",108.98
"66725","zcta",2023,105.33,102.97,105.17,99.38,"safety_score",102.81
"66732","zcta",2023,98.31,103.36,92.46,72.9,"safety_score",116.96
"66733","zcta",2023,97.57,103.64,110.54,101.92,"safety_score",104.27
"66734","zcta",2023,98.27,102.25,117.37,85.82,"safety_score",116.68
"66735","zcta",2023,98.27,103.11,107.5,118.17,"safety_score",91.88
"66736","zcta",2023,101.53,103.67,106.94,101.97,"safety_score",100.15
"66738","zcta",2023,98.98,103.53,106.88,100.7,"safety_score",103.7
"66739","zcta",2023,105.33,102.99,101.18,103.91,"safety_score",97.6
"66740","zcta",2023,97.57,103.36,115.41,74.12,"safety_score",123.26
"66741","zcta",2023,101.87,103.26,122.55,91.41,"safety_score",114.82
"66743","zcta",2023,98.27,103.58,110.63,101.8,"safety_score",102.14
"66746","zcta",2023,100.07,102.4,106.7,88.1,"safety_score",112.04
"66748","zcta",2023,101.72,103.67,99.2,98.79,"safety_score",100.99
"66749","zcta",2023,98.31,103.68,103.35,115.53,"safety_score",90.93
"66751","zcta",2023,98.31,103.51,110.01,112.62,"safety_score",96.43
"66753","zcta",2023,101.18,102.62,120.91,81.63,"safety_score",121.32
"66754","zcta",2023,98.98,103.6,100.77,77.45,"safety_score",118.47
"66755","zcta",2023,100.09,103.59,118.69,84.22,"safety_score",119.12
"66756","zcta",2023,98.27,103.28,111.84,83.29,"safety_score",115.5
"66757","zcta",2023,98.11,103.63,98.92,102.37,"safety_score",99.03
"66758","zcta",2023,103.21,103.59,111.18,99.76,"safety_score",106.21
"66760","zcta",2023,NA,NA,NA,NA,"safety_score",NA
"66761","zcta",2023,109.29,103.69,95.84,84.61,"safety_score",113.05
"66762","zcta",2023,101.8,103.6,92.65,138.22,"safety_score",72.04
"66763","zcta",2023,98.27,103.55,109.48,116.54,"safety_score",94.33
"66767","zcta",2023,96.09,103.69,108.74,104.31,"safety_score",100.8
"66769","zcta",2023,101.87,103.57,99.27,85.63,"safety_score",111.56
"66770","zcta",2023,105.33,99.42,114.39,99.37,"safety_score",100.74
"66771","zcta",2023,97.57,103.61,114.68,79.58,"safety_score",119.42
"66772","zcta",2023,99.25,103.38,118.34,66.94,"safety_score",130.26
"66773","zcta",2023,105.33,98.08,117.6,81.8,"safety_score",120.22
"66775","zcta",2023,97.57,103.28,121.29,63.52,"safety_score",133.51
"66776","zcta",2023,99.34,103.6,111.06,91.49,"safety_score",109.95
"66777","zcta",2023,101.37,103.64,117.25,79.09,"safety_score",121.98
"66778","zcta",2023,NA,NA,NA,NA,"safety_score",NA
"66779","zcta",2023,101.87,103.61,108.5,102.63,"safety_score",104.2
"66780","zcta",2023,99.24,103.36,115.46,69.17,"safety_score",126.54
"66781","zcta",2023,101.8,101.9,116.86,98.63,"safety_score",107.25
"66782","zcta",2023,105.33,81.45,89.74,101.49,"safety_score",96.91
"66783","zcta",2023,109.29,103.69,113.86,89.41,"safety_score",114.53
"66801","zcta",2023,104.2,103.68,82.99,137.81,"safety_score",68.44
"66830","zcta",2023,105.02,102.71,122.55,80.18,"safety_score",120.74
"66833","zcta",2023,105.02,103.26,109.34,93.13,"safety_score",109.17
"66834","zcta",2023,103.69,103.66,116.17,88.13,"safety_score",114.1
"66835","zcta",2023,107.16,103.6,112.19,108.44,"safety_score",100.99
"66838","zcta",2023,106.24,103.69,122.55,65.87,"safety_score",130.76
"66839","zcta",2023,102.86,103.69,106.29,118.57,"safety_score",91.44
"66840","zcta",2023,104.74,103.25,101.83,89.92,"safety_score",110.39
