"geoid","geolevel","year","crime_score","infrastructure_score","social_cohesion_score","structural_composition_score","level","value"
"75001","zcta",2023,71.6,98.88,59.59,163.82,"safety_score",30.64
"75002","zcta",2023,16.05,103.23,100.23,108.74,"safety_score",81.58
"75006","zcta",2023,71.6,101.99,61.75,119.61,"safety_score",65.45
"75007","zcta",2023,25.44,102.84,84.51,108.57,"safety_score",75.82
"75009","zcta",2023,2.37,102.7,112.72,109.65,"safety_score",87.68
"75010","zcta",2023,-11.32,102.86,74.01,131.51,"safety_score",50.72
"75013","zcta",2023,16.05,103,84.58,125.47,"safety_score",65.23
"75019","zcta",2023,30.14,102.49,89.84,119.98,"safety_score",71.36
"75020","zcta",2023,99.79,103.35,93.77,124.1,"safety_score",81.3
"75021","zcta",2023,99.79,102.82,106.45,97.38,"safety_score",105.53
"75022","zcta",2023,41.18,102.25,105.52,103.35,"safety_score",93.75
"75023","zcta",2023,16.05,103,87.69,117.56,"safety_score",70.88
"75024","zcta",2023,2.37,103.03,76.9,142.1,"safety_score",45.75
"75025","zcta",2023,16.05,103.06,88.69,115.01,"safety_score",72.83
"75028","zcta",2023,41.18,102.9,105.16,105.99,"safety_score",89.55
"75032","zcta",2023,93.44,103.64,103.38,111.04,"safety_score",92.27
"75034","zcta",2023,2.37,103.1,80.68,143.1,"safety_score",46.87
"75035","zcta",2023,16.05,103.3,96,116.5,"safety_score",76.48
"75038","zcta",2023,71.6,101.25,51.48,155.45,"safety_score",33.74
"75039","zcta",2023,71.6,100.09,66.96,162.08,"safety_score",34.88
"75040","zcta",2023,71.6,102.43,64.7,105.14,"safety_score",79.44
"75041","zcta",2023,71.6,101.16,43.12,115.88,"safety_score",63.94
"75042","zcta",2023,71.6,101.57,42.57,112.73,"safety_score",66.07
"75043","zcta",2023,71.6,102.42,72.26,114.94,"safety_score",74.1
"75044","zcta",2023,43.83,102.47,68.82,120,"safety_score",65.04
"75048","zcta",2023,43.83,101.76,94.5,100.23,"safety_score",91.29
"75050","zcta",2023,82.64,102.21,58.86,132.25,"safety_score",58.32
"75051","zcta",2023,82.64,102.05,40.68,121.84,"safety_score",60.41
"75052","zcta",2023,82.64,103,82.79,115.02,"safety_score",81.21
"75054","zcta",2023,82.64,99.93,102.44,99.23,"safety_score",100.49
"75056","zcta",2023,-11.32,103.3,93.13,123.95,"safety_score",65.01
"75057","zcta",2023,-11.32,102.14,60.99,144.02,"safety_score",38.74
"75058","zcta",2023,99.79,101.46,102.85,108.68,"safety_score",97.36
"75060","zcta",2023,71.6,101.98,45.27,112.39,"safety_score",68.57
"75061","zcta",2023,71.6,102.24,26.52,131.19,"safety_score",46.69
"75062","zcta",2023,71.6,102.16,49.57,132.99,"safety_score",52.24
"75063","zcta",2023,71.6,101.91,73.59,140.56,"safety_score",53.93
"75065","zcta",2023,-11.32,101.69,82.89,115.92,"safety_score",69.12
"75067","zcta",2023,30.14,102.91,56.55,138.1,"safety_score",44.83
"75068","zcta",2023,-11.32,103.32,97.99,111.49,"safety_score",77.93
"75069","zcta",2023,16.05,102.84,72.59,130.14,"safety_score",55.96
"75070","zcta",2023,16.05,103.13,85.53,138.52,"safety_score",55.13
"75071","zcta",2023,16.05,103.21,99.65,116.58,"safety_score",77.57
"75074","zcta",2023,16.05,103.06,65.98,128.61,"safety_score",55.41
"75075","zcta",2023,16.05,102.81,78.32,121.92,"safety_score",63.05
"75076","zcta",2023,99.79,102.67,111.94,105.92,"safety_score",101.32
"75077","zcta",2023,-11.32,103.05,100.87,106.95,"safety_score",79.22
"75078","zcta",2023,2.37,103.05,106.68,112.86,"safety_score",81.57
"75080","zcta",2023,43.83,102.61,77.64,138.13,"safety_score",55.64
"75081","zcta",2023,71.6,101.45,75.3,131.58,"safety_score",63.54
"75082","zcta",2023,43.83,101.75,83.43,138.4,"safety_score",57.15
"75087","zcta",2023,54.75,103.27,104.41,112.04,"safety_score",87.45
"75088","zcta",2023,82.52,102.17,96.84,114.47,"safety_score",85.69
"75089","zcta",2023,82.52,102.52,101.05,110.62,"safety_score",91.3
"75090","zcta",2023,99.79,103.38,81.17,119.28,"safety_score",80.72
"75092","zcta",2023,99.79,103.39,94.66,134.95,"safety_score",72.38
"75093","zcta",2023,2.37,103.05,85.28,124.11,"safety_score",62.24
"75094","zcta",2023,16.05,102.27,95.52,93.03,"safety_score",93.96
"75098","zcta",2023,60.36,103.12,92.93,110.85,"safety_score",85.61
"75101","zcta",2023,88.22,95.79,86.62,128.78,"safety_score",76.98
"75102","zcta",2023,101.44,100.71,106.14,128.52,"safety_score",87.84
"75103","zcta",2023,104.9,103.23,111.71,109.32,"safety_score",99.19
"75104","zcta",2023,79.91,102.81,88.51,115.04,"safety_score",84.05
"75105","zcta",2023,101.44,64.87,122.55,86.25,"safety_score",121.54
"75109","zcta",2023,101.44,102.69,108.58,105.74,"safety_score",101.73
"75110","zcta",2023,101.44,103.52,77.23,118.12,"safety_score",80.04
"75114","zcta",2023,62.67,103.13,93.37,124.38,"safety_score",80.11
"75115","zcta",2023,71.6,102.25,91.89,107.1,"safety_score",88.08
"75116","zcta",2023,71.6,99.61,59.42,110.19,"safety_score",72.14
"75117","zcta",2023,104.9,102.2,104.02,108.15,"safety_score",97.95
"75119","zcta",2023,94.83,103.5,80.13,106.9,"safety_score",87.9
"75124","zcta",2023,101.07,103,108.01,91.69,"safety_score",109.98
"75125","zcta",2023,79.91,97.61,84.43,92.13,"safety_score",97.93
"75126","zcta",2023,78.05,103.65,97.2,121.62,"safety_score",83.14
"75127","zcta",2023,104.9,99.44,107.82,87.84,"safety_score",111.72
"75132","zcta",2023,NA,NA,NA,NA,"safety_score",NA
"75134","zcta",2023,71.6,99.28,88.63,95.28,"safety_score",95.51
"75135","zcta",2023,98.74,103.27,108.25,105.33,"safety_score",100.65
"75137","zcta",2023,71.6,99.65,81.77,100.7,"safety_score",89
"75140","zcta",2023,102.12,102.6,79.98,98.82,"safety_score",96.34
"75141","zcta",2023,71.6,86.46,22.16,126.41,"safety_score",51.25
"75142","zcta",2023,62.67,103.5,89.48,107.4,"safety_score",87.43
"75143","zcta",2023,79.96,103.52,105.36,102,"safety_score",99.45
"75144","zcta",2023,101.44,102.34,104.42,107.68,"safety_score",98.25
"75146","zcta",2023,79.91,102,82.67,126.67,"safety_score",73.06
"75147","zcta",2023,88.27,103.2,101.25,127.39,"safety_score",80.8
"75148","zcta",2023,97.25,103.6,101.94,101.32,"safety_score",99.7
"75149","zcta",2023,71.6,102.32,66.17,108.76,"safety_score",77.79
"75150","zcta",2023,71.6,102.41,63.32,123.95,"safety_score",64.31
"75152","zcta",2023,88.22,102.57,105.54,107.88,"safety_score",96.55
"75153","zcta",2023,101.44,94.02,114.25,144.31,"safety_score",79.34
"75154","zcta",2023,79.91,102.82,99.34,102.33,"safety_score",96.47
"75155","zcta",2023,101.44,102,84.75,94.8,"safety_score",100.46
"75156","zcta",2023,79.96,103.53,103.84,113.5,"safety_score",92.18
"75157","zcta",2023,62.67,77.15,122.55,84.61,"safety_score",115.13
"75158","zcta",2023,62.67,102.99,111.34,108.12,"safety_score",96.69
"75159","zcta",2023,67.14,101.84,80.85,99.08,"safety_score",91.4
"75160","zcta",2023,84.95,103.56,87.7,113.59,"safety_score",84.16
"75161","zcta",2023,62.67,103.07,112.92,85.39,"safety_score",111.9
"75163","zcta",2023,97.25,103.48,113.62,110.41,"safety_score",99.62
"75164","zcta",2023,16.05,53.69,102.19,89.09,"safety_score",99.88
"75165","zcta",2023,88.22,103.57,93.91,121.4,"safety_score",82.13
"75166","zcta",2023,16.05,98.68,104.48,113.91,"safety_score",83.1
"75167","zcta",2023,88.22,103.22,108.62,108.42,"safety_score",98.27
"75169","zcta",2023,88.77,103.35,106.06,108.88,"safety_score",96.58
"75172","zcta",2023,71.6,89.94,76.92,124.62,"safety_score",73.6
"75173","zcta",2023,16.05,100.08,101.54,101.07,"safety_score",90.55
"75180","zcta",2023,71.6,100.7,62.19,110.04,"safety_score",74.99
"75181","zcta",2023,71.6,100.81,86.71,96.79,"safety_score",94.1
"75182","zcta",2023,71.6,93.68,96.16,101.85,"safety_score",94.37
"75189","zcta",2023,69.41,103.39,104.55,112.46,"safety_score",89.77
"75201","zcta",2023,71.6,99.22,65.83,175.66,"safety_score",23.82
