"geoid","geolevel","year","crime_score","infrastructure_score","social_cohesion_score","structural_composition_score","level","value"
"35004","zcta",2023,97.46,110.25,106.18,107.26,"safety_score",98.05
"35005","zcta",2023,35.21,85.01,113.38,90.91,"safety_score",99.56
"35006","zcta",2023,81.63,95.18,113.83,88.16,"safety_score",110.92
"35007","zcta",2023,-93.23,101.15,99.26,105.85,"safety_score",71.07
"35010","zcta",2023,102.05,109.03,94.63,103.7,"safety_score",97.85
"35013","zcta",2023,NA,NA,NA,NA,"safety_score",NA
"35014","zcta",2023,92.32,110.73,107.87,84.47,"safety_score",113.17
"35016","zcta",2023,105.57,104.28,104.03,107.79,"safety_score",97.03
"35019","zcta",2023,105.92,102.13,96.25,94.6,"safety_score",102.61
"35020","zcta",2023,35.21,85.01,81.31,111.04,"safety_score",74.06
"35022","zcta",2023,-29.01,93.08,105.41,102.43,"safety_score",81.72
"35023","zcta",2023,35.21,85.01,104.76,99.84,"safety_score",90.91
"35031","zcta",2023,104.52,113.44,100.28,104.46,"safety_score",100.07
"35032","zcta",2023,NA,NA,NA,NA,"safety_score",NA
"35033","zcta",2023,105.51,103.66,115.88,96.26,"safety_score",109.39
"35034","zcta",2023,105.65,119.44,90.12,100.02,"safety_score",101.63
"35035","zcta",2023,4.4,106.61,93.24,120.34,"safety_score",76.39
"35036","zcta",2023,35.21,85.01,53.45,136.6,"safety_score",45.74
"35040","zcta",2023,5.28,106.29,101.81,105,"safety_score",86.13
"35042","zcta",2023,105.65,119.44,107.37,101.12,"safety_score",106.23
"35043","zcta",2023,-93.23,101.15,115.35,98.61,"safety_score",82.14
"35044","zcta",2023,92.32,110.73,103.89,99.26,"safety_score",101.56
"35045","zcta",2023,103.79,111.44,102.4,110.46,"safety_score",95.7
"35046","zcta",2023,106.53,119.12,109.63,96.27,"safety_score",110.82
"35049","zcta",2023,104.52,113.44,99.58,104.1,"safety_score",99.88
"35051","zcta",2023,-93.23,101.15,107.64,100.73,"safety_score",76.29
"35052","zcta",2023,NA,NA,NA,NA,"safety_score",NA
"35053","zcta",2023,104.17,108.97,118.47,85.81,"safety_score",117.4
"35054","zcta",2023,97.46,110.25,113.97,96.14,"safety_score",109.58
"35055","zcta",2023,105.53,104.93,96.13,124.4,"safety_score",83.47
