"geoid","geolevel","year","crime_score","infrastructure_score","social_cohesion_score","structural_composition_score","level","value"
"05001","zcta",2023,104.52,117.16,90.09,108.16,"safety_score",91.84
"05031","zcta",2023,NA,NA,NA,NA,"safety_score",NA
"05032","zcta",2023,104.52,117.16,105.67,91.48,"safety_score",109.69
"05033","zcta",2023,109.27,114.21,98.32,92.92,"safety_score",105.59
"05034","zcta",2023,104.52,117.16,103.77,101.37,"safety_score",100.23
"05035","zcta",2023,104.52,117.16,110.99,76.94,"safety_score",120.74
"05036","zcta",2023,109.27,114.21,112.18,77.97,"safety_score",121.62
"05037","zcta",2023,104.52,117.16,120.38,71.26,"safety_score",128.43
"05038","zcta",2023,109.27,114.21,114.1,88.49,"safety_score",115.87
"05039","zcta",2023,109.27,114.21,112.58,80.6,"safety_score",121.03
"05040","zcta",2023,109.27,114.21,115.22,71.23,"safety_score",126.89
"05041","zcta",2023,109.27,114.21,113.85,151.43,"safety_score",75.54
"05042","zcta",2023,102.76,76.33,107.6,80.5,"safety_score",120.22
"05043","zcta",2023,109.27,114.21,107.76,75.88,"safety_score",118.6
"05045","zcta",2023,109.27,114.21,108.12,83.2,"safety_score",116.28
"05046","zcta",2023,102.76,76.33,114.45,94.92,"safety_score",114.75
"05048","zcta",2023,104.52,117.16,110.99,66.32,"safety_score",127.66
"05050","zcta",2023,102.76,76.33,73.62,129.25,"safety_score",76.05
"05051","zcta",2023,109.27,114.21,109.07,82.18,"safety_score",117.53
"05052","zcta",2023,104.52,117.16,117.09,80.56,"safety_score",120.95
"05053","zcta",2023,104.52,117.16,104.21,107.38,"safety_score",100.35
"05055","zcta",2023,104.52,117.16,109.46,107.82,"safety_score",102.3
"05056","zcta",2023,104.52,117.16,107.38,94.24,"safety_score",107.6
"05058","zcta",2023,109.27,114.21,122.3,119.72,"safety_score",100.53
"05059","zcta",2023,104.52,117.16,111.8,91.12,"safety_score",113.57
"05060","zcta",2023,105.82,105.41,97.2,106.49,"safety_score",95.98
"05061","zcta",2023,109.27,114.21,112.86,96.5,"safety_score",110.37
"05062","zcta",2023,104.52,117.16,119.69,106.16,"safety_score",108.67
"05065","zcta",2023,106.89,115.68,102.44,94.06,"safety_score",106.14
"05067","zcta",2023,104.52,117.16,115.66,81.12,"safety_score",119.03
"05068","zcta",2023,106.89,115.68,115.29,109.12,"safety_score",102.61
"05069","zcta",2023,106.01,95.27,113.71,67.6,"safety_score",129.43
"05070","zcta",2023,109.27,114.21,105.23,91.29,"safety_score",109.66
"05071","zcta",2023,104.52,117.16,122.3,72.58,"safety_score",127.13
"05072","zcta",2023,109.27,114.21,110.11,77.38,"safety_score",121.15
"05075","zcta",2023,109.27,114.21,115.33,85.43,"safety_score",117.47
"05076","zcta",2023,109.27,114.21,120.67,69.76,"safety_score",130.04
"05077","zcta",2023,109.27,114.21,105.48,71.87,"safety_score",122.24
"05079","zcta",2023,109.27,114.21,100.93,97.5,"safety_score",105.38
"05081","zcta",2023,106.01,95.27,95.42,101.16,"safety_score",100.04
"05083","zcta",2023,109.27,114.21,116.01,80.14,"safety_score",120.41
"05084","zcta",2023,104.52,117.16,122.3,116.48,"safety_score",103.36
"05086","zcta",2023,109.27,114.21,108.74,87.71,"safety_score",114.97
"05089","zcta",2023,104.52,117.16,101.08,97.36,"safety_score",103.19
"05091","zcta",2023,104.52,117.16,103.26,102.77,"safety_score",102.25
"05101","zcta",2023,103.61,86.25,85.81,114.17,"safety_score",85.54
"05141","zcta",2023,103.61,86.25,106.95,49.08,"safety_score",134.54
"05142","zcta",2023,104.52,117.16,115.32,86.94,"safety_score",117.58
"05143","zcta",2023,104.06,101.7,110.37,82.65,"safety_score",116.61
"05146","zcta",2023,103.61,86.25,118.82,82.88,"safety_score",120.91
"05148","zcta",2023,105.39,87.62,97.74,97.88,"safety_score",101.71
"05149","zcta",2023,104.52,117.16,101.89,113.01,"safety_score",96.66
"05150","zcta",2023,104.52,117.16,100.45,63.74,"safety_score",121.28
"05151","zcta",2023,104.52,117.16,120.07,81.87,"safety_score",123.14
"05152","zcta",2023,108.05,59.44,109.34,113.62,"safety_score",99.17
"05153","zcta",2023,104.52,117.16,100.17,94.28,"safety_score",105.61
"05154","zcta",2023,103.61,86.25,99.43,119.68,"safety_score",86.84
"05155","zcta",2023,105.83,72.85,115.72,87.88,"safety_score",116.42
"05156","zcta",2023,104.52,117.16,99.83,115.7,"safety_score",91.97
