"geoid","geolevel","year","crime_score","infrastructure_score","social_cohesion_score","structural_composition_score","level","value"
"03579","zcta",2023,104.48,105.76,116.36,66.19,"safety_score",131.38
"03901","zcta",2023,103.5,99.05,106.51,100.19,"safety_score",103.64
"03902","zcta",2023,103.5,99.05,115.45,95.86,"safety_score",110.47
"03903","zcta",2023,103.5,99.05,108.67,92.64,"safety_score",109.97
"03904","zcta",2023,103.5,99.05,95.38,105.58,"safety_score",93.51
"03905","zcta",2023,103.5,99.05,80.71,87.33,"safety_score",103.95
"03906","zcta",2023,103.5,99.05,103.72,92.94,"safety_score",108.37
"03907","zcta",2023,103.5,99.05,118.91,72.57,"safety_score",126.02
"03908","zcta",2023,103.5,99.05,100.56,91.91,"safety_score",105.43
"03909","zcta",2023,103.5,99.05,109.8,93.29,"safety_score",109
"03910","zcta",2023,NA,NA,NA,NA,"safety_score",NA
"03911","zcta",2023,103.5,99.05,122.3,134.99,"safety_score",93.1
"04001","zcta",2023,103.5,99.05,116.36,73.64,"safety_score",125.49
"04002","zcta",2023,103.5,99.05,111.8,82.05,"safety_score",117.62
"04003","zcta",2023,NA,NA,NA,NA,"safety_score",NA
"04005","zcta",2023,103.5,99.05,75.35,119.37,"safety_score",75.6
"04006","zcta",2023,NA,NA,NA,NA,"safety_score",NA
"04008","zcta",2023,107.4,112.99,109.21,74.66,"safety_score",121.2
"04009","zcta",2023,104.34,95.29,101.52,97.5,"safety_score",101.7
"04010","zcta",2023,104.99,95.11,108.71,94.69,"safety_score",113.15
"04011","zcta",2023,104.34,95.29,100.87,106.51,"safety_score",94.84
"04015","zcta",2023,104.34,95.29,108.15,90.1,"safety_score",110.7
"04017","zcta",2023,104.34,95.29,106.65,106.65,"safety_score",98.73
"04019","zcta",2023,NA,NA,NA,NA,"safety_score",NA
"04020","zcta",2023,103.5,99.05,115.71,87.9,"safety_score",115.06
"04021","zcta",2023,104.34,95.29,114.9,82.59,"safety_score",116.4
"04022","zcta",2023,104.99,95.11,116.17,86.26,"safety_score",122
"04024","zcta",2023,104.34,95.29,107.49,67.56,"safety_score",122.95
"04027","zcta",2023,103.5,99.05,111.72,79.29,"safety_score",119.97
"04029","zcta",2023,104.34,95.29,104.75,92.82,"safety_score",106.51
"04030","zcta",2023,103.5,99.05,105.58,91.86,"safety_score",110.39
"04032","zcta",2023,104.34,95.29,103.44,100.81,"safety_score",99.74
"04037","zcta",2023,104.99,95.11,98.23,98.43,"safety_score",106.58
"04038","zcta",2023,104.34,95.29,103.31,97.22,"safety_score",101.87
"04039","zcta",2023,104.34,95.29,110.11,84.82,"safety_score",111.9
"04040","zcta",2023,104.67,95.2,113.46,76.49,"safety_score",122.75
"04041","zcta",2023,104.99,95.11,108.27,95.8,"safety_score",112.79
"04042","zcta",2023,103.5,99.05,104.56,78.36,"safety_score",117.29
"04043","zcta",2023,103.5,99.05,104.73,103.73,"safety_score",102.04
"04046","zcta",2023,103.5,99.05,109.55,93.65,"safety_score",109.99
"04047","zcta",2023,103.5,99.05,103.77,100.63,"safety_score",104.26
"04048","zcta",2023,103.5,99.05,113.57,81.44,"safety_score",119.96
"04049","zcta",2023,103.5,99.05,116.15,76.87,"safety_score",123.3
"04050","zcta",2023,104.34,95.29,99.88,86.08,"safety_score",105.91
"04051","zcta",2023,104.99,95.11,116.93,79.35,"safety_score",125.61
"04055","zcta",2023,104.34,95.29,115.47,74.19,"safety_score",121.68
"04056","zcta",2023,103.5,99.05,96.99,69.25,"safety_score",117.15
"04057","zcta",2023,NA,NA,NA,NA,"safety_score",NA
